NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
4,Circlet,AK_p,0,31,39,10,0,0,0,42,0,0,Circlet,DF_p,0,0,23,4,24,0,0,44,0,0
7,Circlet,AK_p,209,86,0,6,0,0,0,0,0,6,Circlet,AK_p,0,0,39,14,0,0,5,0,0,23
3,Circlet,HB_p,239,47,58,0,0,7,0,0,0,0,Circlet,AK_p,807,0,37,0,0,0,10,16,0,0
87,Circlet,HP_p,508,0,0,0,0,7,11,56,0,0,Circlet,EM_f,0,39,60,0,4,14,0,0,0,0
2,Circlet,AK_p,269,0,49,0,0,0,10,0,7,0,Circlet,HB_p,0,0,0,14,10,0,0,40,3,0
0,Circlet,AK_p,926,19,0,0,0,0,5,0,6,0,Circlet,AK_p,508,29,0,0,0,12,12,0,0,0
0,Circlet,HP_p,0,56,44,0,0,12,0,21,0,0,Circlet,AK_p,239,0,62,0,0,0,5,63,0,0
0,Circlet,CD_p,0,18,51,0,10,12,0,0,0,0,Circlet,HP_p,0,0,42,0,9,0,11,0,0,18
16,Circlet,HP_p,0,37,88,0,6,0,0,0,6,0,Circlet,HP_p,0,14,0,0,9,26,0,23,0,0
3,Circlet,HB_p,956,0,42,6,0,0,0,0,4,0,Circlet,DF_p,0,0,42,4,0,0,0,19,16,0
14,Circlet,DF_p,0,33,62,0,10,0,6,0,0,0,Circlet,AK_p,0,0,37,12,0,0,6,61,0,0
34,Circlet,HP_p,0,37,0,0,0,14,10,40,0,0,Circlet,DF_p,0,33,0,0,0,0,17,42,3,0
6,Circlet,AK_p,508,0,0,15,0,0,6,0,0,11,Circlet,HP_p,0,0,0,0,11,18,10,0,0,5
3,Circlet,DF_p,657,0,21,0,12,0,0,0,0,12,Circlet,HP_p,0,14,0,0,17,0,0,42,7,0
11,Circlet,CR_p,0,78,21,5,0,0,0,16,0,0,Circlet,EM_f,0,37,19,0,0,0,0,0,7,19
2,Circlet,DF_p,568,0,0,6,18,0,5,0,0,0,Circlet,AK_p,0,35,56,0,0,0,10,0,4,0
29,Circlet,CR_p,478,0,0,0,0,0,6,54,0,23,Circlet,HP_p,0,0,39,0,9,0,0,63,7,0
2,Circlet,HP_p,0,72,16,0,0,15,0,0,3,0,Circlet,AK_p,538,16,62,0,0,0,0,35,0,0
0,Circlet,HP_p,687,31,0,0,10,7,0,0,0,0,Circlet,AK_p,866,0,35,0,0,0,11,23,0,0
20,Circlet,DF_p,777,0,16,0,0,0,0,54,0,8,Circlet,CR_p,0,18,0,0,0,0,9,65,0,16
24,Circlet,DF_p,538,14,60,9,0,0,0,0,0,0,Circlet,AK_p,299,35,0,0,0,23,11,0,0,0
5,Circlet,DF_p,418,64,0,0,5,0,6,0,0,0,Circlet,AK_p,0,31,21,19,0,0,0,23,0,0
3,Circlet,AK_p,269,86,23,0,0,5,0,0,0,0,Circlet,CR_p,269,31,0,0,10,0,0,56,0,0
0,Circlet,DF_p,538,33,51,0,0,0,0,0,0,14,Circlet,HB_p,0,0,69,0,9,0,0,21,4,0
5,Circlet,CR_p,0,16,62,8,14,0,0,0,0,0,Circlet,CR_p,418,16,0,12,0,0,16,0,0,0
17,Circlet,AK_p,209,0,0,16,0,16,6,0,0,0,Circlet,DF_p,0,18,32,0,0,0,0,56,7,0
299,Circlet,EM_f,478,37,0,0,10,0,0,0,7,0,Circlet,EM_f,0,0,62,15,6,0,5,0,0,0
6,Circlet,AK_p,598,0,79,5,0,5,0,0,0,0,Circlet,AK_p,0,0,19,0,0,0,11,0,9,14
20,Circlet,HP_p,0,70,39,0,0,0,6,19,0,0,Circlet,CD_p,0,29,0,0,16,5,0,58,0,0
8,Circlet,CD_p,0,0,0,19,10,5,12,0,0,0,Circlet,HP_p,0,33,21,0,0,17,0,35,0,0
4,Circlet,DF_p,478,51,0,5,0,0,0,0,7,0,Circlet,CD_p,1076,0,0,0,5,0,0,40,4,0
5,Circlet,AK_p,239,0,21,0,0,0,9,0,13,0,Circlet,CR_p,0,14,0,0,5,0,17,63,0,0
5,Circlet,AK_p,209,19,39,0,0,0,0,0,13,0,Circlet,HP_p,478,0,60,0,0,0,0,47,0,6
4,Circlet,HB_p,0,0,0,21,0,12,6,0,3,0,Circlet,AK_p,538,0,0,13,0,5,16,0,0,0
4,Circlet,AK_p,209,0,42,0,0,0,0,42,9,0,Circlet,HP_p,0,37,72,0,0,0,5,44,0,0
39,Circlet,AK_p,0,47,0,17,0,0,5,44,0,0,Circlet,HP_p,478,0,23,0,0,12,0,58,0,0
7,Circlet,HP_p,0,37,42,0,0,5,0,0,0,19,Circlet,DF_p,0,0,53,0,0,0,0,89,3,8
8,Circlet,CD_p,0,31,42,0,15,0,13,0,0,0,Circlet,AK_p,807,35,19,0,0,0,0,37,0,0
4,Circlet,CD_p,0,51,0,0,10,0,6,37,0,0,Circlet,DF_p,0,0,0,0,0,0,5,40,11,13
0,Circlet,AK_p,0,51,35,5,0,12,0,0,0,0,Circlet,AK_p,478,0,39,0,0,0,0,61,0,8
23,Circlet,HP_p,0,0,62,0,0,0,12,35,0,7,Circlet,AK_p,866,0,0,4,0,0,0,42,7,0
14,Circlet,HB_p,0,33,0,9,9,14,0,0,0,0,Circlet,HB_p,0,0,46,0,22,0,6,19,0,0
2,Circlet,HB_p,0,27,39,0,0,0,0,23,10,0,Circlet,AK_p,657,18,35,0,0,0,0,44,0,0
50,Circlet,HB_p,0,0,0,0,12,11,0,42,0,13,Circlet,HP_p,0,0,0,0,5,0,5,56,11,0
3,Circlet,HP_p,0,0,0,0,4,7,16,0,0,20,Circlet,HP_p,448,0,0,0,0,21,0,40,0,7
14,Circlet,AK_p,0,19,58,0,0,14,0,0,0,12,Circlet,HP_p,0,16,62,0,0,0,11,0,7,0
2,Circlet,HB_p,538,39,37,0,0,0,10,0,0,0,Circlet,CR_p,717,0,21,0,0,0,12,0,0,16
5,Circlet,DF_p,568,35,0,0,0,0,0,21,0,18,Circlet,AK_p,239,56,0,0,0,0,0,33,0,14
22,Circlet,HB_p,598,35,35,0,0,0,19,0,0,0,Circlet,CD_p,0,0,0,0,10,0,5,54,7,0
2,Circlet,HP_p,0,37,56,0,10,0,6,0,0,0,Circlet,CR_p,299,0,0,0,10,20,10,0,0,0
5,Circlet,DF_p,1105,35,0,0,4,0,6,0,0,0,Circlet,HB_p,0,0,0,0,11,12,10,40,0,0
84,Circlet,HP_p,508,0,21,0,0,0,12,56,0,0,Circlet,DF_p,0,0,37,0,4,0,0,63,8,0
0,Circlet,DF_p,0,51,39,0,12,0,11,0,0,0,Circlet,DF_p,0,0,0,6,9,0,17,0,7,0
0,Circlet,HP_p,299,35,56,0,10,0,0,0,0,0,Circlet,HP_p,807,16,21,0,0,0,0,56,0,0
10,Circlet,CR_p,0,35,0,0,0,17,0,19,0,20,Circlet,HB_p,0,31,0,10,5,0,0,63,0,0
141,Circlet,HP_p,0,14,0,0,9,0,13,56,0,0,Circlet,EM_f,299,0,67,15,0,0,10,0,0,0
6,Circlet,HP_p,508,33,37,0,8,0,0,0,0,0,Circlet,HP_p,209,0,83,0,0,0,6,35,0,0
189,Circlet,EM_f,568,33,60,0,0,13,0,0,0,0,Circlet,EM_f,777,31,0,0,17,0,6,0,0,0
36,Circlet,AK_p,299,49,0,0,0,0,0,54,0,5,Circlet,HB_p,0,14,0,0,0,0,6,63,0,19
0,Circlet,DF_p,209,37,42,0,0,0,0,0,0,19,Circlet,EM_f,598,66,0,0,0,12,5,0,0,0
1,Circlet,DF_p,0,19,53,16,0,0,5,0,0,0,Circlet,AK_p,0,0,42,0,0,0,18,37,3,0
22,Circlet,CR_p,0,0,0,0,14,6,11,61,0,0,Circlet,CD_p,239,0,35,0,0,12,0,68,0,0
31,Circlet,DF_p,0,33,0,0,0,0,12,58,0,7,Circlet,EM_f,0,29,0,0,0,14,0,0,7,13
7,Circlet,AK_p,747,33,0,0,0,0,11,16,0,0,Circlet,DF_p,568,70,0,4,0,0,0,37,0,0
7,Circlet,DF_p,538,47,0,11,0,0,5,0,0,0,Circlet,EM_f,0,37,72,0,4,7,0,0,0,0
74,Circlet,AK_p,448,0,0,5,0,12,0,58,0,0,Circlet,EM_f,598,0,39,0,9,0,0,0,0,12
9,Circlet,DF_p,269,0,58,0,0,0,5,0,11,0,Circlet,HP_p,269,0,35,0,0,14,23,0,0,0
9,Circlet,HP_p,0,0,60,0,0,7,0,0,10,8,Circlet,CR_p,1046,0,19,6,0,0,10,0,0,0
4,Circlet,DF_p,807,0,0,9,5,0,12,0,0,0,Circlet,HB_p,1016,0,0,9,0,0,6,37,0,0
12,Circlet,CD_p,0,0,19,6,9,0,0,0,15,0,Circlet,AK_p,986,0,21,6,0,0,11,0,0,0
46,Circlet,HP_p,0,51,0,0,4,11,0,40,0,0,Circlet,DF_p,0,16,67,0,9,0,0,47,0,0
7,Circlet,CR_p,657,0,32,12,0,0,0,0,0,7,Circlet,DF_p,0,0,58,11,8,0,0,21,0,0
6,Circlet,DF_p,0,56,56,0,0,0,6,0,0,12,Circlet,AK_p,269,0,23,0,0,0,0,40,0,29
10,Circlet,DF_p,0,0,0,5,8,0,25,0,6,0,Circlet,DF_p,269,0,53,0,0,0,6,56,0,0
6,Circlet,HB_p,0,27,23,0,10,0,0,0,10,0,Circlet,CR_p,478,49,0,9,0,0,0,23,0,0
0,Circlet,HP_p,0,35,35,0,10,0,0,0,7,0,Circlet,AK_p,239,0,0,0,0,19,13,0,7,0
6,Circlet,AK_p,538,68,0,6,0,12,0,0,0,0,Circlet,CD_p,836,72,0,4,0,0,6,0,0,0
23,Circlet,CR_p,0,53,56,5,0,0,0,37,0,0,Circlet,AK_p,418,0,0,6,0,0,18,58,0,0
5,Circlet,HP_p,508,14,0,0,0,0,0,0,10,13,Circlet,HP_p,777,0,0,0,4,26,6,0,0,0
13,Circlet,CD_p,0,0,0,6,20,12,0,0,3,0,Circlet,CD_p,0,18,37,0,0,0,0,68,6,0
0,Circlet,HP_p,0,47,0,0,22,0,0,0,3,7,Circlet,DF_p,0,31,19,0,10,0,0,68,0,0
1,Circlet,CR_p,0,31,0,0,16,14,0,0,0,5,Circlet,DF_p,0,53,21,0,0,0,0,58,0,5
4,Circlet,HB_p,269,29,49,0,0,0,0,0,8,0,Circlet,AK_p,508,0,0,0,0,0,0,70,3,12
32,Circlet,CD_p,0,0,0,0,5,0,5,79,7,0,Circlet,DF_p,448,0,0,0,0,0,13,79,4,0
11,Circlet,CD_p,0,0,42,8,0,13,0,40,0,0,Circlet,HP_p,0,0,0,0,6,12,0,49,7,0
16,Circlet,AK_p,299,64,0,9,0,5,0,0,0,0,Circlet,HB_p,0,0,65,0,0,0,17,19,3,0
12,Circlet,CR_p,717,0,37,6,10,0,0,0,0,0,Circlet,AK_p,239,18,0,0,0,20,17,0,0,0
12,Circlet,DF_p,0,37,0,4,0,0,0,0,13,8,Circlet,DF_p,598,0,0,4,0,0,12,0,0,28
5,Circlet,AK_p,299,0,76,0,0,5,0,0,0,14,Circlet,CR_p,0,16,39,15,0,0,9,0,0,0
0,Circlet,HP_p,478,43,0,0,0,12,0,0,0,8,Circlet,CD_p,0,0,0,11,16,12,0,16,0,0
20,Circlet,AK_p,0,31,0,20,0,0,0,23,0,12,Circlet,HP_p,0,16,62,0,0,0,0,40,0,15
0,Circlet,HB_p,209,0,39,0,15,0,11,0,0,0,Circlet,CD_p,0,0,19,6,0,0,19,82,0,0
4,Circlet,CR_p,0,54,0,0,0,17,6,16,0,0,Circlet,CR_p,0,51,0,0,0,5,0,42,0,18
27,Circlet,DF_p,538,66,0,4,0,0,0,19,0,0,Circlet,CR_p,0,0,0,11,0,14,0,37,0,21
25,Circlet,CR_p,1046,0,23,0,0,0,10,40,0,0,Circlet,DF_p,0,0,42,0,0,0,5,42,0,23
1,Circlet,HP_p,0,0,19,0,10,20,0,0,0,13,Circlet,DF_p,478,31,0,10,0,0,0,44,0,0
11,Circlet,DF_p,0,31,37,0,10,0,0,0,7,0,Circlet,DF_p,598,0,16,5,0,0,0,84,0,0
32,Circlet,CD_p,0,14,0,0,0,0,6,44,12,0,Circlet,DF_p,299,16,0,0,0,0,0,56,0,20
7,Circlet,HB_p,568,0,16,0,0,0,16,37,0,0,Circlet,AK_p,239,18,0,0,0,0,0,44,13,0
7,Circlet,DF_p,0,35,0,0,0,0,0,40,3,19,Circlet,EM_f,598,18,35,13,0,0,0,0,0,0
12,Circlet,AK_p,269,47,60,0,0,0,11,0,0,0,Circlet,HP_p,0,29,21,0,9,0,17,0,0,0
8,Circlet,CD_p,747,0,0,11,0,10,0,0,3,0,Circlet,HP_p,1105,14,0,0,0,0,11,21,0,0
1,Circlet,CD_p,478,0,39,0,0,0,12,0,7,0,Circlet,EM_f,807,29,44,10,0,0,0,0,0,0
4,Circlet,DF_p,0,33,0,0,13,0,6,0,0,12,Circlet,HP_p,777,16,65,0,0,0,0,33,0,0
2,Circlet,CD_p,0,33,0,0,5,0,15,47,0,0,Circlet,HB_p,0,16,23,0,15,0,0,63,0,0
22,Circlet,HP_p,657,0,0,0,9,0,0,23,0,17,Circlet,CR_p,269,14,0,0,0,0,28,42,0,0
9,Circlet,DF_p,478,0,67,0,5,0,17,0,0,0,Circlet,AK_p,777,0,32,14,0,0,0,19,0,0
6,Circlet,DF_p,0,0,58,4,10,0,11,0,0,0,Circlet,CR_p,0,0,0,0,9,5,17,0,0,19
14,Circlet,HP_p,0,27,42,0,10,0,11,0,0,0,Circlet,HP_p,508,0,21,0,0,18,0,40,0,0
4,Circlet,AK_p,0,35,21,0,0,17,10,0,0,0,Circlet,DF_p,0,0,0,0,8,0,23,37,0,6
0,Circlet,HB_p,0,0,74,0,6,0,0,0,7,7,Circlet,HB_p,0,0,109,5,10,0,5,0,0,0
0,Circlet,CR_p,836,0,21,0,0,19,6,0,0,0,Circlet,CR_p,1016,39,0,5,0,0,0,40,0,0
1000,Circlet,EM_f,0,0,39,10,0,0,14,0,0,8
1000,Circlet,EM_f,0,18,37,0,0,0,16,0,7,0
1,Circlet,CR_p,0,54,0,0,5,19,0,33,0,0,Circlet,AK_p,0,18,0,15,0,12,0,40,0,0
15,Circlet,DF_p,0,14,0,0,16,0,13,0,7,0,Circlet,AK_p,418,0,62,0,0,0,0,42,3,0
23,Circlet,DF_p,0,33,60,5,0,0,0,0,7,0,Circlet,CR_p,0,0,60,8,0,6,0,40,0,0
0,Circlet,HP_p,0,51,0,0,5,0,10,44,0,0,Circlet,EM_f,0,33,39,10,0,0,10,0,0,0
11,Circlet,DF_p,269,0,46,5,0,0,21,0,0,0,Circlet,AK_p,0,53,0,0,0,12,0,16,0,21
34,Circlet,HP_p,0,0,74,0,9,0,0,23,7,0,Circlet,HB_p,418,0,37,0,0,22,0,42,0,0
23,Circlet,DF_p,269,39,100,0,0,0,0,19,0,0,Circlet,DF_p,299,58,0,9,0,0,0,21,0,0
8,Circlet,CD_p,0,0,56,0,15,12,6,0,0,0,Circlet,AK_p,0,35,0,10,0,15,13,0,0,0
59,Circlet,EM_f,239,53,21,14,0,0,0,0,0,0,Circlet,EM_f,0,31,0,0,5,0,11,0,0,21
31,Circlet,AK_p,0,0,35,0,0,0,0,37,10,14,Circlet,HP_p,0,14,0,0,14,0,11,58,0,0
21,Circlet,CD_p,448,14,0,0,0,0,0,70,10,0,Circlet,EM_f,239,18,0,0,0,0,5,0,0,33
1,Circlet,DF_p,0,0,23,0,13,0,0,0,10,12,Circlet,HP_p,508,35,0,0,0,0,0,63,0,8
62,Circlet,EM_f,0,0,39,16,11,0,5,0,0,0,Circlet,EM_f,0,18,0,0,0,12,13,0,0,17
7,Circlet,CR_p,0,54,0,0,13,0,5,0,0,7,Circlet,CR_p,866,49,0,0,4,0,0,21,0,0
10,Circlet,HP_p,0,64,0,0,10,0,0,0,3,13,Circlet,CR_p,1225,19,0,0,0,0,0,19,0,7
4,Circlet,HB_p,508,0,46,0,0,0,16,16,0,0,Circlet,CR_p,478,51,0,10,0,0,0,37,0,0
1,Circlet,AK_p,836,0,53,0,0,0,5,0,0,12,Circlet,AK_p,299,0,0,0,0,20,0,61,5,0
36,Circlet,AK_p,717,16,0,0,0,0,11,0,0,12,Circlet,EM_f,508,0,19,0,0,18,0,0,0,13
2,Circlet,CD_p,508,0,0,0,9,14,9,0,0,0,Circlet,DF_p,239,0,21,0,0,0,0,58,0,21
6,Circlet,DF_p,568,53,62,0,0,0,5,0,0,0,Circlet,CD_p,508,33,0,0,14,0,6,0,0,0
6,Circlet,DF_p,0,18,60,0,0,0,10,0,0,13,Circlet,HB_p,0,39,58,0,5,0,0,35,0,0
87,Circlet,HP_p,0,31,44,0,0,7,0,86,0,0,Circlet,EM_f,0,14,21,0,0,19,0,0,14,0
3,Circlet,AK_p,0,0,16,0,0,6,18,58,0,0,Circlet,HP_p,269,29,23,0,0,0,0,84,0,0
25,Circlet,HB_p,0,0,0,0,0,13,16,37,7,0,Circlet,AK_p,269,45,0,0,0,0,16,44,0,0
3,Circlet,HP_p,0,0,21,0,0,17,5,0,9,0,Circlet,DF_p,568,14,0,0,0,0,13,54,0,0
0,Circlet,HP_p,0,51,35,0,0,0,11,19,0,0,Circlet,CR_p,0,49,0,0,10,0,0,23,0,12
18,Circlet,HP_p,747,0,16,0,0,7,0,0,0,19,Circlet,AK_p,777,14,0,14,0,0,0,23,0,0
10,Circlet,CR_p,209,29,42,0,0,0,0,0,0,20,Circlet,HP_p,209,66,0,0,0,0,0,19,7,0
11,Circlet,CR_p,747,18,62,10,0,0,0,0,0,0,Circlet,HB_p,299,51,0,0,10,0,0,35,0,0
1,Circlet,DF_p,747,16,37,0,15,0,0,0,0,0,Circlet,AK_p,0,0,0,0,0,13,12,33,7,0
3,Circlet,DF_p,269,0,0,10,0,0,13,0,0,16,Circlet,CR_p,0,0,16,0,0,12,11,61,0,0
16,Circlet,CR_p,0,37,39,0,17,12,0,0,0,0,Circlet,DF_p,926,18,0,0,9,0,5,0,0,0
5,Circlet,HP_p,568,0,56,0,11,5,0,0,0,0,Circlet,DF_p,0,0,58,0,5,0,16,0,0,12
3,Circlet,HP_p,777,54,0,0,0,0,6,0,0,15,Circlet,HP_p,568,0,42,0,0,12,0,33,0,0
14,Circlet,AK_p,0,37,56,11,0,0,0,19,0,0,Circlet,HP_p,0,0,35,0,0,7,0,63,6,0
196,Circlet,AK_p,0,0,21,0,0,12,0,75,0,8,Circlet,EM_f,299,0,0,11,15,0,11,0,0,0
4,Circlet,DF_p,0,49,0,15,4,0,0,0,4,0,Circlet,HP_p,1046,31,0,0,0,0,5,0,0,7
11,Circlet,DF_p,299,0,53,0,5,0,0,0,10,0,Circlet,HP_p,0,0,0,0,0,12,0,23,6,20
58,Circlet,AK_p,538,18,37,0,0,0,0,56,0,0,Circlet,DF_p,0,19,0,0,16,0,6,56,0,0
2,Circlet,HB_p,0,27,23,0,0,7,21,0,0,0,Circlet,CR_p,0,45,0,0,0,13,11,16,0,0
0,Circlet,HB_p,0,0,37,15,10,0,0,0,0,15,Circlet,CR_p,1105,19,0,0,0,12,5,0,0,0
1,Circlet,CR_p,0,0,37,0,0,21,10,0,0,6,Circlet,HB_p,836,0,0,9,0,12,0,16,0,0
9,Circlet,DF_p,0,33,0,0,4,0,0,40,0,20,Circlet,AK_p,209,0,0,5,0,6,0,103,0,0
10,Circlet,HP_p,0,0,19,0,0,0,17,16,14,0,Circlet,AK_p,209,0,0,0,0,0,0,42,8,19
19,Circlet,AK_p,299,45,21,0,0,0,0,63,0,0,Circlet,EM_f,269,0,0,0,15,0,10,0,0,18
10,Circlet,DF_p,508,68,0,0,0,0,0,0,3,14,Circlet,EM_f,508,37,42,9,0,0,0,0,0,0
3,Circlet,HB_p,0,19,0,13,0,0,0,0,6,14,Circlet,AK_p,0,19,35,0,0,13,0,65,0,0
27,Circlet,HB_p,478,0,0,6,0,18,0,0,7,0,Circlet,DF_p,538,0,35,0,0,0,0,61,0,6
30,Circlet,HP_p,508,0,42,0,0,21,0,35,0,0,Circlet,HB_p,836,0,0,6,0,0,9,44,0,0
11,Circlet,CR_p,837,0,0,0,15,6,0,16,0,0,Circlet,EM_f,0,0,42,0,16,14,0,0,0,5
3,Circlet,DF_p,0,19,0,0,0,0,9,0,6,23,Circlet,HP_p,0,18,46,0,15,0,11,0,0,0
5,Circlet,HB_p,269,0,0,0,10,0,12,0,0,20,Circlet,AK_p,0,0,44,0,0,15,0,40,0,19
2,Circlet,AK_p,299,18,0,0,0,0,14,0,11,0,Circlet,HP_p,0,35,23,0,0,20,0,40,0,0
2,Circlet,DF_p,0,37,0,0,4,0,11,51,0,0,Circlet,AK_p,0,14,0,0,0,12,0,56,7,0
9,Circlet,HP_p,0,35,19,0,0,10,16,0,0,0,Circlet,EM_f,538,53,0,0,0,11,5,0,0,0
21,Circlet,HP_p,1105,18,19,0,0,0,0,37,0,0,Circlet,EM_f,538,31,60,0,0,7,0,0,0,0
11,Circlet,HP_p,657,47,0,0,0,6,0,21,0,0,Circlet,EM_f,0,33,0,0,5,0,0,0,6,19
10,Circlet,AK_p,0,19,79,0,0,0,0,0,6,5,Circlet,AK_p,269,0,0,5,0,31,0,16,0,0
6,Circlet,HB_p,0,0,51,0,6,13,0,0,0,15,Circlet,HB_p,0,0,32,5,0,20,16,0,0,0
11,Circlet,HB_p,239,0,0,10,14,0,0,0,0,15,Circlet,CR_p,0,0,0,5,0,0,22,33,0,14
0,Circlet,HP_p,777,53,0,0,0,0,5,0,4,0,Circlet,HB_p,0,18,0,4,0,7,25,0,0,0
0,Circlet,AK_p,478,0,0,10,0,5,0,0,12,0,Circlet,DF_p,0,29,19,16,0,0,0,44,0,0
73,Circlet,DF_p,538,47,62,0,0,0,0,19,0,0,Circlet,EM_f,448,0,44,0,16,0,0,0,3,0
2,Circlet,AK_p,0,35,19,0,0,0,0,0,10,13,Circlet,CR_p,0,0,46,0,4,0,0,68,0,12
75,Circlet,DF_p,0,0,37,16,5,0,0,47,0,0,Circlet,HP_p,568,16,0,0,0,0,0,54,0,20
2,Circlet,DF_p,0,0,58,0,9,0,6,0,0,14,Circlet,AK_p,0,47,0,11,0,0,11,23,0,0
1,Circlet,HP_p,0,35,21,0,0,17,0,0,0,20,Circlet,EM_f,508,35,0,0,0,0,0,0,6,13
1,Circlet,DF_p,568,53,0,6,9,0,0,0,0,0,Circlet,AK_p,717,0,0,6,0,0,0,21,0,17
3,Circlet,DF_p,0,54,39,5,0,0,0,0,7,0,Circlet,DF_p,0,0,42,5,20,0,0,16,0,0
2,Circlet,CR_p,269,33,0,10,0,0,0,0,0,18,Circlet,HP_p,1135,16,56,0,0,0,6,0,0,0
