NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
0,Circlet,AK_p,0,54,37,0,0,19,5,0,0,0,Circlet,CD_p,777,0,39,0,0,12,0,0,4,0
94,Circlet,CD_p,627,0,44,0,0,12,6,0,0,0,Circlet,CR_p,0,0,37,0,10,16,0,19,0,0
1,Circlet,HB_p,777,0,39,5,0,10,0,0,0,0,Circlet,AK_p,568,16,0,10,0,0,16,0,0,0
81,Circlet,AK_p,0,29,0,0,0,0,23,16,7,0,Circlet,CD_p,0,0,16,10,11,0,0,63,0,0
1,Circlet,AK_p,239,18,67,0,0,0,17,0,0,0,Circlet,CR_p,239,0,62,15,4,0,0,0,0,0
9,Circlet,DF_p,0,0,0,10,0,0,0,44,11,12,Circlet,CD_p,508,31,46,9,0,0,0,0,0,0
0,Circlet,DF_p,0,0,37,0,0,0,23,16,0,16,Circlet,CR_p,448,33,23,0,0,16,0,0,0,0
70,Circlet,CD_p,568,33,51,0,0,0,0,0,3,0,Circlet,CR_p,0,0,46,0,9,15,0,0,0,7
47,Circlet,HB_p,478,0,44,0,0,0,0,0,6,19,Circlet,CR_p,0,0,65,0,0,12,16,0,0,6
4,Circlet,DF_p,508,19,21,0,20,0,0,0,0,0,Circlet,AK_p,717,0,23,0,0,0,15,0,0,7
204,Circlet,CR_p,0,0,0,9,0,5,10,0,0,21,Circlet,CD_p,209,0,35,6,0,0,0,0,13,0
15,Circlet,AK_p,0,31,44,0,0,0,0,0,7,12,Circlet,CR_p,0,0,37,4,10,17,0,0,0,0
12,Circlet,DF_p,508,39,0,0,5,0,0,0,0,22,Circlet,CR_p,299,62,16,0,0,13,0,0,0,0
6,Circlet,HP_p,866,0,39,0,0,0,18,0,0,5,Circlet,AK_p,209,31,0,12,0,0,0,58,0,0
21,Circlet,HP_p,0,31,0,0,9,12,0,0,0,15,Circlet,EM_f,209,19,0,0,0,19,0,0,0,20
22,Circlet,AK_p,448,49,0,0,0,0,6,35,0,0,Circlet,CD_p,0,0,42,8,0,0,12,0,7,0
2,Circlet,HP_p,209,0,0,0,10,0,11,0,11,0,Circlet,CD_p,0,37,37,0,0,0,15,42,0,0
7,Circlet,DF_p,0,14,58,0,0,0,6,0,11,0,Circlet,AK_p,0,18,23,0,0,0,0,0,13,12
5,Circlet,HP_p,0,29,79,0,5,0,9,0,0,0,Circlet,CD_p,0,14,0,21,0,12,0,44,0,0
8,Circlet,CD_p,866,0,0,0,0,18,0,21,3,0,Circlet,CD_p,0,29,0,8,13,0,0,40,0,0
4,Circlet,AK_p,0,29,46,14,0,0,0,19,0,0,Circlet,CD_p,0,14,0,12,13,0,0,0,7,0
3,Circlet,HP_p,0,0,0,0,5,11,5,0,0,28,Circlet,CD_p,1016,14,0,10,0,0,0,0,3,0
15,Circlet,DF_p,0,33,16,0,0,0,6,0,0,28,Circlet,CD_p,0,0,44,5,13,0,9,0,0,0
1,Circlet,HP_p,0,0,46,0,9,11,0,42,0,0,Circlet,CD_p,418,19,0,0,0,0,16,65,0,0
8,Circlet,AK_p,538,0,37,0,0,11,0,44,0,0,Circlet,CR_p,0,37,19,13,0,19,0,0,0,0
5,Circlet,HB_p,299,51,32,0,0,0,12,0,0,0,Circlet,AK_p,418,56,42,0,0,0,5,0,0,0
3,Circlet,EM_f,598,16,0,0,0,20,0,0,7,0,Circlet,HB_p,657,0,39,0,0,0,5,0,8,0
530,Circlet,CD_p,0,47,32,0,0,0,11,0,4,0,Circlet,CD_p,956,14,0,5,0,0,0,0,9,0
52,Circlet,AK_p,0,0,44,6,0,0,0,16,0,34,Circlet,CR_p,956,0,23,0,0,12,5,0,0,0
9,Circlet,AK_p,0,16,46,0,0,16,11,0,0,0,Circlet,HP_p,0,33,0,0,0,11,0,0,3,23
3,Circlet,HP_p,508,33,0,0,10,0,10,0,0,0,Circlet,CD_p,0,54,0,0,0,13,5,63,0,0
43,Circlet,CR_p,0,19,60,0,18,0,0,16,0,0,Circlet,CD_p,0,0,35,0,9,15,0,0,7,0
36,Circlet,CD_p,508,0,16,10,0,0,15,0,0,0,Circlet,CR_p,986,0,23,0,9,0,10,0,0,0
28,Circlet,CD_p,0,0,37,8,0,0,0,61,4,0,Circlet,CD_p,0,39,56,4,0,0,0,0,7,0
1,Circlet,HP_p,657,0,42,0,0,13,12,0,0,0,Circlet,DF_p,239,18,83,0,0,0,0,0,5,0
5,Circlet,DF_p,418,0,46,0,0,0,5,56,0,0,Circlet,AK_p,0,16,0,6,0,25,0,42,0,0
7,Circlet,AK_p,807,0,19,15,0,0,0,37,0,0,Circlet,AK_p,0,0,0,15,0,13,0,0,4,17
2,Circlet,HB_p,508,0,0,0,0,0,10,61,3,0,Circlet,EM_f,299,0,16,16,0,0,0,0,13,0
10,Circlet,DF_p,0,16,0,0,13,0,0,65,4,0,Circlet,HP_p,0,33,0,0,4,0,19,0,7,0
411,Circlet,CR_p,0,0,37,0,10,12,0,0,0,12,Circlet,CD_p,568,0,0,0,4,0,0,40,11,0
6,Circlet,DF_p,777,14,0,9,0,0,0,0,7,0,Circlet,AK_p,0,54,0,0,0,0,0,65,3,8
36,Circlet,CD_p,747,27,0,5,0,0,0,0,8,0,Circlet,CR_p,0,14,0,0,10,13,0,0,0,22
3,Circlet,HB_p,0,29,39,0,0,0,12,44,0,0,Circlet,HP_p,269,0,16,0,16,0,17,0,0,0
6,Circlet,CR_p,0,0,67,0,4,19,0,37,0,0,Circlet,CD_p,0,0,44,0,10,17,5,0,0,0
2,Circlet,DF_p,657,0,49,0,5,0,0,0,4,0,Circlet,CR_p,807,0,0,5,0,12,0,0,0,13
9,Circlet,DF_p,0,29,42,4,0,0,0,68,0,0,Circlet,CR_p,0,0,56,0,10,0,6,42,0,0
14,Circlet,HP_p,568,14,53,0,0,0,0,44,0,0,Circlet,CD_p,717,0,0,0,6,19,10,0,0,0
25,Circlet,AK_p,239,29,0,0,0,0,6,0,14,0,Circlet,CD_p,538,33,0,0,15,6,0,0,0,0
676,Circlet,CR_p,0,31,37,4,0,0,0,0,0,21,Circlet,CR_p,269,0,37,0,14,0,0,0,0,15
16,Circlet,HP_p,0,27,42,0,10,0,12,0,0,0,Circlet,HP_p,239,39,0,0,0,17,0,0,6,0
4,Circlet,DF_p,0,18,60,10,0,0,0,37,0,0,Circlet,DF_p,0,33,69,0,0,0,9,0,0,7
3,Circlet,HP_p,0,0,37,0,10,6,0,0,10,0,Circlet,AK_p,717,0,0,0,0,0,6,42,0,12
19,Circlet,AK_p,269,33,0,0,0,0,0,51,7,0,Circlet,CR_p,0,0,0,5,16,7,0,0,0,29
16,Circlet,AK_p,807,0,19,0,0,0,5,63,0,0,Circlet,CD_p,0,49,16,0,0,0,0,37,10,0
25,Circlet,CR_p,0,0,0,16,0,12,10,47,0,0,Circlet,CR_p,0,0,53,9,0,0,0,23,0,15
6,Circlet,DF_p,0,47,42,11,0,0,0,0,0,5,Circlet,AK_p,0,0,42,5,0,0,17,35,0,0
4,Circlet,AK_p,627,0,60,0,0,6,0,0,4,0,Circlet,AK_p,807,16,16,0,0,0,0,0,0,19
3,Circlet,HP_p,239,0,39,0,10,0,16,0,0,0,Circlet,DF_p,896,16,39,0,0,0,0,0,0,12
4,Circlet,HP_p,209,0,56,0,0,0,12,0,12,0,Circlet,CD_p,717,0,44,0,0,0,12,0,3,0
12,Circlet,HB_p,598,0,32,9,0,0,0,40,0,0,Circlet,DF_p,568,0,42,0,10,0,0,0,7,0
19,Circlet,CR_p,717,35,35,0,0,0,6,0,0,0,Circlet,CD_p,0,0,0,14,11,5,0,40,0,0
1,Circlet,DF_p,0,33,44,0,0,0,10,61,0,0,Circlet,AK_p,478,19,16,0,0,0,22,0,0,0
2,Circlet,AK_p,0,0,0,0,0,11,17,0,7,5,Circlet,CR_p,448,29,79,0,0,0,0,21,0,0
209,Circlet,CD_p,0,19,56,0,10,0,0,0,7,0,Circlet,CR_p,0,16,0,0,0,7,0,58,0,20
0,Circlet,DF_p,0,0,39,0,5,0,0,58,7,0,Circlet,HP_p,0,0,37,0,5,0,0,0,13,13
31,Circlet,CD_p,269,0,56,15,5,0,0,0,0,0,Circlet,CD_p,0,18,53,0,0,20,0,0,3,0
52,Circlet,AK_p,0,0,81,0,0,12,6,0,0,8,Circlet,AK_p,209,0,42,20,0,0,0,0,0,13
29,Circlet,CD_p,508,0,0,0,4,0,19,42,0,0,Circlet,CD_p,209,0,0,14,9,0,0,40,0,0
16,Circlet,DF_p,0,16,0,0,12,0,0,40,0,19,Circlet,AK_p,508,31,0,10,0,0,0,0,0,22
1,Circlet,AK_p,0,0,0,10,0,7,19,19,0,0,Circlet,CR_p,0,0,42,10,0,12,0,35,0,0
8,Circlet,HP_p,657,0,42,0,5,0,0,51,0,0,Circlet,CR_p,269,64,44,5,0,0,0,0,0,0
20,Circlet,HB_p,209,16,46,0,0,0,0,0,12,0,Circlet,AK_p,0,0,37,0,0,11,6,0,10,0
2,Circlet,AK_p,209,18,44,0,0,0,0,79,0,0,Circlet,CR_p,0,0,67,4,9,0,0,0,0,13
12,Circlet,DF_p,448,0,0,0,10,0,0,0,11,12,Circlet,AK_p,0,0,42,5,0,0,0,56,0,16
1,Circlet,DF_p,269,14,0,13,17,0,0,0,0,0,Circlet,CD_p,0,0,67,5,5,13,0,0,0,0
1,Circlet,AK_p,0,37,0,15,0,12,0,19,0,0,Circlet,DF_p,299,0,39,0,0,0,0,0,9,14
24,Circlet,HP_p,538,0,0,0,20,7,0,21,0,0,Circlet,HP_p,299,49,39,0,0,0,0,0,6,0
3,Circlet,DF_p,0,0,0,15,5,0,0,0,7,14,Circlet,CD_p,956,14,0,0,0,13,10,0,0,0
8,Circlet,HP_p,0,49,0,0,10,0,6,0,6,0,Circlet,CR_p,0,35,37,0,6,0,0,0,0,19
5,Circlet,HP_p,478,29,37,0,0,0,0,0,0,15,Circlet,AK_p,0,0,19,0,0,12,17,0,0,19
6,Circlet,HP_p,0,0,39,0,14,0,0,51,0,8,Circlet,CD_p,0,51,16,12,0,0,12,0,0,0
0,Circlet,HP_p,598,35,37,0,0,0,0,40,0,0,Circlet,CD_p,299,29,0,16,15,0,0,0,0,0
17,Circlet,HP_p,0,33,0,0,0,18,11,0,3,0,Circlet,AK_p,299,41,0,0,0,0,6,0,0,19
3,Circlet,DF_p,0,33,51,0,0,0,0,19,0,14,Circlet,AK_p,478,0,60,0,0,7,0,0,7,0
3,Circlet,HP_p,0,0,23,0,21,0,10,0,4,0,Circlet,CD_p,209,64,0,0,9,0,0,42,0,0
1,Circlet,AK_p,598,0,0,0,0,0,11,54,0,5,Circlet,AK_p,299,64,0,0,0,12,0,0,3,0
20,Circlet,AK_p,299,29,0,18,0,0,0,21,0,0,Circlet,AK_p,568,45,39,0,0,0,0,0,0,12
19,Circlet,CD_p,508,0,35,11,0,13,0,0,0,0,Circlet,CD_p,0,0,37,0,13,7,0,0,7,0
35,Circlet,AK_p,0,64,0,0,0,6,0,0,10,5,Circlet,CD_p,807,0,35,6,0,12,0,0,0,0
13,Circlet,HP_p,448,0,42,0,8,0,0,0,7,0,Circlet,CD_p,0,0,56,10,0,19,5,0,0,0
44,Circlet,AK_p,0,31,39,12,0,0,0,0,0,20,Circlet,CD_p,0,0,0,0,4,0,6,86,7,0
17,Circlet,AK_p,0,0,0,12,0,12,0,40,10,0,Circlet,CD_p,0,33,42,5,0,0,0,0,10,0
32,Circlet,DF_p,478,0,53,0,10,0,5,0,0,0,Circlet,HB_p,478,39,0,0,9,0,0,0,6,0
47,Circlet,AK_p,0,43,0,0,0,0,6,0,10,8,Circlet,CR_p,239,0,44,0,4,0,0,0,0,29
1,Circlet,HP_p,0,0,0,0,15,7,5,61,0,0,Circlet,DF_p,0,0,51,0,10,0,6,0,0,12
2,Circlet,DF_p,239,0,0,13,0,0,0,42,7,0,Circlet,CD_p,837,16,0,0,14,0,0,0,4,0
3,Circlet,HP_p,299,27,0,0,15,0,11,0,0,0,Circlet,HP_p,418,0,0,0,5,22,0,0,0,12
7,Circlet,DF_p,598,31,0,0,0,0,0,19,0,19,Circlet,CR_p,836,14,0,0,0,7,0,63,0,0
2,Circlet,HP_p,0,53,0,0,6,0,22,16,0,0,Circlet,DF_p,0,0,46,10,15,0,0,0,0,12
9,Circlet,DF_p,538,0,44,0,0,0,0,33,0,13,Circlet,CR_p,0,51,32,0,11,0,6,0,0,0
6,Circlet,AK_p,209,0,102,0,0,0,6,19,0,0,Circlet,CD_p,448,0,60,0,0,0,11,23,0,0
44,Circlet,CD_p,0,0,0,6,0,27,10,19,0,0,Circlet,CD_p,0,68,0,6,0,0,12,0,4,0
278,Circlet,CD_p,807,16,37,0,0,0,0,0,7,0,Circlet,CR_p,0,0,37,0,10,0,0,42,0,11
22,Circlet,AK_p,1225,0,37,0,0,0,0,19,4,0,Circlet,CD_p,0,0,19,19,6,0,0,0,7,0
1,Circlet,EM_f,0,29,37,0,0,6,0,0,11,0,Circlet,CR_p,807,0,44,4,10,0,0,0,0,0
56,Circlet,AK_p,299,45,21,0,0,0,19,0,0,0,Circlet,CD_p,717,0,37,0,0,12,0,23,0,0
11,Circlet,CR_p,747,0,0,16,4,0,0,0,0,7,Circlet,CR_p,239,53,44,0,0,0,0,0,0,13
4,Circlet,AK_p,0,33,0,15,0,0,6,40,0,0,Circlet,AK_p,538,0,0,0,0,17,0,0,4,13
3,Circlet,EM_f,0,14,0,15,0,0,5,0,16,0,Circlet,CR_p,239,70,0,9,0,0,6,0,0,0
10,Circlet,HP_p,508,35,39,0,0,0,0,58,0,0,Circlet,CD_p,239,33,0,15,10,0,0,0,0,0
9,Circlet,CD_p,0,37,46,9,0,18,0,0,0,0,Circlet,CD_p,0,0,46,4,0,0,22,0,7,0
21,Circlet,HB_p,0,0,23,5,19,0,0,40,0,0,Circlet,DF_p,0,0,37,10,0,0,0,0,3,16
60,Circlet,CR_p,508,0,32,0,0,0,17,23,0,0,Circlet,CD_p,0,0,42,14,6,0,12,0,0,0
11,Circlet,AK_p,0,31,44,0,0,0,0,21,0,23,Circlet,CR_p,717,18,53,0,0,0,0,44,0,0
13,Circlet,DF_p,478,0,44,0,0,0,0,0,7,13,Circlet,DF_p,239,49,0,0,0,0,0,0,4,25
8,Circlet,DF_p,269,0,62,9,15,0,0,0,0,0,Circlet,CR_p,239,29,60,0,0,14,0,0,0,0
32,Circlet,HP_p,508,37,0,0,0,17,0,0,3,0,Circlet,CD_p,209,33,0,13,0,12,0,0,0,0
29,Circlet,CD_p,508,53,0,0,5,11,0,0,0,0,Circlet,CR_p,0,29,21,0,19,0,11,0,0,0
