NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
7,Flower,HP_f,0,39,39,0,0,19,10,0,0,0,Flower,HP_f,0,76,0,0,5,7,0,0,0,5
5,Flower,HP_f,0,49,0,0,0,12,11,0,0,12,Flower,HP_f,0,19,21,0,18,0,0,0,6,0
0,Flower,HP_f,0,0,0,13,0,7,13,63,0,0,Flower,HP_f,0,53,16,0,16,0,0,0,0,13
7,Flower,HP_f,0,16,0,10,0,0,0,56,7,0,Flower,HP_f,0,14,39,5,0,0,0,0,0,33
4,Flower,HP_f,0,0,39,0,16,20,0,0,0,5,Flower,HP_f,0,16,0,0,11,0,17,0,7,0
46,Flower,HP_f,0,0,62,10,0,0,0,0,9,6,Flower,HP_f,0,0,23,0,9,0,0,35,0,20
0,Flower,HP_f,0,0,60,16,0,7,0,0,3,0,Flower,HP_f,0,29,16,10,0,0,0,0,0,22
21,Flower,HP_f,0,0,21,10,22,0,10,0,0,0,Flower,HP_f,0,0,0,0,14,7,5,0,11,0
14,Flower,HP_f,0,0,0,5,0,18,10,40,0,0,Flower,HP_f,0,0,16,0,5,31,6,0,0,0
4,Flower,HP_f,0,0,0,6,0,0,15,37,0,13,Flower,HP_f,0,16,0,0,6,0,6,0,16,0
1,Flower,HP_f,0,0,39,13,0,0,11,0,3,0,Flower,HP_f,0,35,0,0,10,0,12,0,0,12
0,Flower,HP_f,0,18,39,19,0,0,0,35,0,0,Flower,HP_f,0,29,0,0,21,0,0,21,3,0
74,Flower,HP_f,0,37,0,0,4,0,0,23,0,27,Flower,HP_f,0,0,0,0,11,0,5,0,7,21
80,Flower,HP_f,0,39,16,0,0,6,0,0,14,0,Flower,HP_f,0,18,0,0,5,0,0,33,0,36
3,Flower,HP_f,0,29,23,16,0,0,9,0,0,0,Flower,HP_f,0,31,53,0,10,0,0,0,6,0
1,Flower,HP_f,0,0,56,6,0,24,0,21,0,0,Flower,HP_f,0,49,19,10,10,0,0,0,0,0
1,Flower,HP_f,0,0,32,16,10,6,0,0,0,0,Flower,HP_f,0,64,16,0,0,12,0,0,0,6
14,Flower,HP_f,0,29,0,0,15,0,6,0,0,13,Flower,HP_f,0,0,0,0,11,12,0,19,10,0
6,Flower,HP_f,0,0,79,10,0,0,6,0,3,0,Flower,HP_f,0,19,0,0,10,0,21,0,3,0
17,Flower,HP_f,0,0,0,10,0,0,10,21,0,23,Flower,HP_f,0,49,0,5,0,0,5,0,12,0
11,Flower,HP_f,0,0,16,0,5,17,19,0,0,0,Flower,HP_f,0,31,37,0,15,0,5,0,0,0
5,Flower,HP_f,0,0,0,0,0,7,0,58,6,14,Flower,HP_f,0,47,16,0,0,0,0,0,7,19
6,Flower,HP_f,0,35,0,0,10,0,5,56,0,0,Flower,HP_f,0,84,0,4,6,0,0,0,3,0
3,Flower,HP_f,0,45,37,0,11,15,0,0,0,0,Flower,HP_f,0,35,35,0,4,0,0,0,9,0
41,Flower,HP_f,0,31,0,0,0,0,17,0,6,6,Flower,HP_f,0,0,19,0,15,0,5,0,10,0
17,Flower,HP_f,0,0,74,5,11,0,5,0,0,0,Flower,HP_f,0,33,32,0,0,0,18,0,0,7
2,Flower,HP_f,0,19,37,9,0,19,0,0,0,0,Flower,HP_f,0,54,19,0,4,20,0,0,0,0
11,Flower,HP_f,0,33,0,10,0,0,17,0,6,0,Flower,HP_f,0,0,58,0,9,0,0,16,0,13
10,Flower,HP_f,0,0,0,10,0,12,12,0,7,0,Flower,HP_f,0,18,16,0,0,0,10,0,14,0
9,Flower,HP_f,0,31,0,10,9,11,0,0,0,0,Flower,HP_f,0,0,0,15,5,0,0,33,10,0
9,Flower,HP_f,0,0,35,21,9,7,0,0,0,0,Flower,HP_f,0,18,0,0,9,0,15,0,0,13
34,Flower,HP_f,0,19,0,9,0,14,0,0,10,0,Flower,HP_f,0,0,0,14,0,0,0,16,6,18
77,Flower,HP_f,0,19,0,10,5,0,0,0,0,24,Flower,HP_f,0,33,0,0,0,6,0,0,6,22
24,Flower,HP_f,0,0,0,0,15,6,5,68,0,0,Flower,HP_f,0,0,23,5,10,0,0,0,12,0
9,Flower,HP_f,0,29,0,0,10,12,11,0,0,0,Flower,HP_f,0,39,0,0,0,12,10,0,0,14
15,Flower,HP_f,0,29,0,0,15,0,10,0,0,14,Flower,HP_f,0,0,35,0,4,0,13,0,10,0
0,Flower,HP_f,0,0,0,0,0,12,0,63,7,5,Flower,HP_f,0,14,42,0,11,0,0,0,0,19
0,Flower,HP_f,0,16,65,0,0,7,0,0,7,0,Flower,HP_f,0,14,0,0,16,20,0,0,0,8
1,Flower,HP_f,0,0,16,5,19,12,0,0,0,0,Flower,HP_f,0,0,0,14,0,0,6,0,7,13
16,Flower,HP_f,0,14,81,0,9,13,0,0,0,0,Flower,HP_f,0,33,16,0,0,0,24,0,4,0
2,Flower,HP_f,0,0,0,0,9,14,11,0,0,12,Flower,HP_f,0,0,0,10,10,5,0,0,10,0
52,Flower,HP_f,0,0,58,5,0,0,0,0,10,5,Flower,HP_f,0,0,39,0,0,5,0,0,9,16
67,Flower,HP_f,0,19,0,0,14,0,6,0,10,0,Flower,HP_f,0,0,0,0,9,0,0,19,8,19
6,Flower,HP_f,0,19,0,9,0,17,0,37,0,0,Flower,HP_f,0,49,46,16,0,0,0,0,3,0
10,Flower,HP_f,0,0,51,0,0,7,15,0,4,0,Flower,HP_f,0,19,62,11,0,0,0,0,0,12
26,Flower,HP_f,0,0,0,0,10,0,21,0,4,7,Flower,HP_f,0,35,0,0,0,7,0,0,7,20
497,Flower,HP_f,0,0,0,9,15,0,0,0,4,19,Flower,HP_f,0,14,0,0,10,0,0,0,7,21
5,Flower,HP_f,0,19,16,0,14,18,0,0,0,0,Flower,HP_f,0,18,0,0,17,0,0,40,6,0
37,Flower,HP_f,0,0,0,0,15,5,19,0,0,7,Flower,HP_f,0,31,35,0,11,0,0,0,0,12
10,Flower,HP_f,0,14,42,16,0,0,0,35,0,0,Flower,HP_f,0,53,0,9,9,0,6,0,0,0
11,Flower,HP_f,0,47,21,0,0,0,17,0,7,0,Flower,HP_f,0,16,74,0,0,7,0,0,0,18
7,Flower,HP_f,0,51,0,4,0,12,18,0,0,0,Flower,HP_f,0,29,0,0,0,10,0,44,0,14
128,Flower,HP_f,0,0,44,0,10,0,6,0,0,20,Flower,HP_f,0,37,16,0,5,0,0,0,0,26
95,Flower,HP_f,0,0,42,0,0,7,0,19,14,0,Flower,HP_f,0,0,0,10,0,0,10,0,14,5
0,Flower,HP_f,0,45,62,0,5,0,0,21,0,0,Flower,HP_f,0,33,23,0,10,0,17,0,0,0
65,Flower,HP_f,0,0,74,0,0,0,5,0,7,16,Flower,HP_f,0,19,19,0,0,0,0,0,17,5
5,Flower,HP_f,0,14,58,9,0,0,0,0,8,0,Flower,HP_f,0,0,0,0,15,0,6,42,0,13
67,Flower,HP_f,0,66,0,0,0,7,5,0,0,13,Flower,HP_f,0,0,0,6,0,0,5,35,0,26
7,Flower,HP_f,0,19,44,9,0,0,0,0,0,19,Flower,HP_f,0,0,37,0,12,0,17,0,7,0
1,Flower,HP_f,0,19,35,0,0,0,11,56,0,0,Flower,HP_f,0,43,0,0,10,11,0,23,0,0
13,Flower,HP_f,0,0,0,4,20,0,0,47,0,6,Flower,HP_f,0,14,0,5,10,0,0,0,18,0
51,Flower,HP_f,0,47,0,0,0,7,0,0,9,7,Flower,HP_f,0,14,42,0,6,0,0,0,0,26
38,Flower,HP_f,0,18,35,0,0,0,0,44,13,0,Flower,HP_f,0,0,0,10,0,0,17,0,8,15
4,Flower,HP_f,0,54,16,9,0,14,0,0,0,0,Flower,HP_f,0,29,39,0,0,0,0,0,7,13
15,Flower,HP_f,0,31,0,10,10,19,0,0,0,0,Flower,HP_f,0,51,32,0,0,0,12,0,0,8
76,Flower,HP_f,0,0,0,0,10,0,12,33,10,0,Flower,HP_f,0,0,62,4,0,0,0,0,4,18
3,Flower,HP_f,0,33,0,0,0,12,11,54,0,0,Flower,HP_f,0,19,0,9,0,0,16,0,7,0
1,Flower,HP_f,0,0,58,0,10,0,0,16,0,12,Flower,HP_f,0,0,0,6,0,0,16,40,9,0
9,Flower,HP_f,0,31,39,0,0,20,0,0,0,6,Flower,HP_f,0,31,23,5,0,0,0,0,0,26
0,Flower,HP_f,0,29,53,5,0,0,0,42,0,0,Flower,HP_f,0,0,0,6,10,23,0,0,0,6
3,Flower,HP_f,0,0,0,13,11,0,11,37,0,0,Flower,HP_f,0,0,0,5,22,10,0,21,0,0
57,Flower,HP_f,0,0,56,6,16,0,0,0,3,0,Flower,HP_f,0,45,19,0,5,0,0,0,0,29
26,Flower,HP_f,0,0,0,0,16,0,10,21,0,13,Flower,HP_f,0,35,0,0,0,0,11,0,6,12
42,Flower,HP_f,0,0,0,10,0,0,0,21,6,18,Flower,HP_f,0,0,0,0,0,5,12,0,4,28
116,Flower,HP_f,0,16,0,0,10,15,0,0,0,19,Flower,HP_f,0,0,0,4,5,12,0,0,14,0
9,Flower,HP_f,0,56,0,4,0,20,6,0,0,0,Flower,HP_f,0,45,0,0,4,14,0,0,0,16
3,Flower,HP_f,0,0,35,5,0,0,0,103,4,0,Flower,HP_f,0,53,0,4,0,13,0,0,7,0
11,Flower,HP_f,0,0,0,17,13,7,5,0,0,0,Flower,HP_f,0,33,0,0,0,7,13,0,10,0
7,Flower,HP_f,0,31,44,0,5,20,0,0,0,0,Flower,HP_f,0,16,49,0,6,0,0,56,0,0
4,Flower,HP_f,0,0,53,0,5,0,0,33,0,14,Flower,HP_f,0,19,0,4,13,0,0,0,0,23
0,Flower,HP_f,0,0,42,0,8,15,0,37,0,0,Flower,HP_f,0,37,0,10,0,0,0,16,0,20
5,Flower,HP_f,0,0,0,16,0,5,0,44,6,0,Flower,HP_f,0,68,0,0,0,7,5,0,11,0
19,Flower,HP_f,0,43,0,0,14,0,6,0,0,12,Flower,HP_f,0,0,0,0,10,0,10,21,14,0
1,Flower,HP_f,0,35,62,0,0,17,0,0,0,8,Flower,HP_f,0,19,42,13,0,0,0,0,7,0
1,Flower,HP_f,0,35,0,19,0,0,0,16,4,0,Flower,HP_f,0,0,37,0,0,0,17,0,3,12
7,Flower,HP_f,0,0,0,0,0,5,12,58,7,0,Flower,HP_f,0,0,39,0,0,0,0,40,10,13
25,Flower,HP_f,0,0,65,16,0,0,0,16,0,8,Flower,HP_f,0,0,60,0,10,14,0,0,7,0
22,Flower,HP_f,0,27,35,12,0,14,0,0,0,0,Flower,HP_f,0,0,23,0,19,0,0,21,0,13
18,Flower,HP_f,0,35,0,0,16,0,11,0,0,8,Flower,HP_f,0,0,0,15,15,0,5,0,7,0
6,Flower,HP_f,0,27,0,15,5,0,0,42,0,0,Flower,HP_f,0,0,19,4,0,0,6,0,0,34
3,Flower,HP_f,0,0,86,0,5,12,0,0,4,0,Flower,HP_f,0,0,37,0,0,12,0,42,0,12
4,Flower,HP_f,0,0,35,0,17,0,9,21,0,0,Flower,HP_f,0,0,46,15,0,0,0,0,4,12
2,Flower,HP_f,0,0,42,19,0,0,0,0,3,7,Flower,HP_f,0,0,0,0,22,5,0,40,0,7
2,Flower,HP_f,0,0,19,15,0,10,0,37,0,0,Flower,HP_f,0,49,0,0,15,5,0,0,3,0
2,Flower,HP_f,0,49,65,0,5,11,0,0,0,0,Flower,HP_f,0,0,39,0,0,0,0,65,3,15
1,Flower,HP_f,0,53,0,0,12,5,12,0,0,0,Flower,HP_f,0,51,21,0,0,0,11,0,6,0
10,Flower,HP_f,0,49,0,17,5,11,0,0,0,0,Flower,HP_f,0,0,42,0,15,0,11,0,0,5
2,Flower,HP_f,0,51,0,9,0,0,5,44,0,0,Flower,HP_f,0,0,42,0,15,13,10,0,0,0
13,Flower,HP_f,0,0,65,0,5,17,0,0,4,0,Flower,HP_f,0,0,65,0,0,6,6,0,9,0
3,Flower,HP_f,0,0,37,5,0,0,0,23,0,24,Flower,HP_f,0,0,0,6,15,0,0,0,3,19
14,Flower,HP_f,0,0,23,0,10,0,0,37,9,0,Flower,HP_f,0,29,0,0,0,0,0,44,7,15
45,Flower,HP_f,0,0,46,10,4,0,0,0,0,22,Flower,HP_f,0,14,23,0,0,0,0,0,10,22
4,Flower,HP_f,0,29,65,0,0,12,0,0,4,0,Flower,HP_f,0,31,0,0,0,0,11,0,10,12
21,Flower,HP_f,0,33,46,0,0,0,17,0,6,0,Flower,HP_f,0,51,21,0,0,0,13,0,10,0
50,Flower,HP_f,0,16,44,10,0,0,0,0,14,0,Flower,HP_f,0,0,0,10,0,6,0,0,11,12
6,Flower,HP_f,0,18,0,0,9,7,19,0,0,0,Flower,HP_f,0,37,0,0,9,26,0,0,3,0
6,Flower,HP_f,0,0,0,4,11,7,23,0,0,0,Flower,HP_f,0,0,0,5,0,18,10,0,0,20
4,Flower,HP_f,0,0,46,0,10,0,0,19,9,0,Flower,HP_f,0,0,35,0,0,19,0,0,10,5
1,Flower,HP_f,0,0,16,15,0,0,12,63,0,0,Flower,HP_f,0,49,0,18,5,0,0,0,4,0
2,Flower,HP_f,0,0,39,0,0,12,0,37,7,0,Flower,HP_f,0,16,0,15,10,0,0,0,0,19
0,Flower,HP_f,0,47,56,0,6,0,10,0,0,0,Flower,HP_f,0,0,23,5,0,17,0,0,0,26
4,Flower,HP_f,0,0,58,12,5,0,12,0,0,0,Flower,HP_f,0,53,21,0,0,0,0,16,0,25
3,Flower,HP_f,0,0,0,10,10,5,19,0,0,0,Flower,HP_f,0,0,0,0,11,18,0,33,4,0
0,Flower,HP_f,0,51,39,0,4,0,0,35,0,0,Flower,HP_f,0,51,0,0,0,5,0,23,0,19
18,Flower,HP_f,0,0,42,15,0,0,11,0,3,0,Flower,HP_f,0,19,58,15,0,0,0,0,6,0
27,Flower,HP_f,0,37,0,0,0,0,0,37,10,12,Flower,HP_f,0,0,44,0,0,0,5,0,10,13
24,Flower,HP_f,0,35,23,0,0,0,0,19,0,23,Flower,HP_f,0,0,0,0,17,14,0,0,3,18
11,Flower,HP_f,0,31,0,0,0,13,0,35,10,0,Flower,HP_f,0,35,23,0,0,5,0,0,13,0
714,Flower,HP_f,0,0,37,9,0,0,0,0,4,23,Flower,HP_f,0,29,42,0,0,0,0,0,10,13
19,Flower,HP_f,0,0,0,15,0,14,5,0,10,0,Flower,HP_f,0,18,0,0,0,6,0,42,0,30
30,Flower,HP_f,0,31,0,0,0,13,0,16,10,0,Flower,HP_f,0,0,0,0,0,0,5,21,11,20
6,Flower,HP_f,0,18,0,0,0,17,11,33,0,0,Flower,HP_f,0,0,16,0,20,7,0,0,0,14
1,Flower,HP_f,0,29,23,0,0,28,0,0,0,7,Flower,HP_f,0,0,23,0,15,0,0,79,3,0
53,Flower,HP_f,0,0,58,0,0,0,0,33,10,6,Flower,HP_f,0,0,19,0,15,0,0,0,10,11
37,Flower,HP_f,0,0,0,0,5,7,17,0,10,0,Flower,HP_f,0,19,0,0,0,0,0,54,9,7
1,Flower,HP_f,0,14,67,0,0,0,12,0,0,14,Flower,HP_f,0,0,19,0,16,0,0,0,6,20
3,Flower,HP_f,0,0,0,0,0,13,12,37,6,0,Flower,HP_f,0,14,0,10,0,0,0,54,0,14
1,Flower,HP_f,0,33,39,0,0,0,0,19,0,20,Flower,HP_f,0,0,42,0,0,17,0,0,8,12
9,Flower,HP_f,0,31,42,0,0,0,12,44,0,0,Flower,HP_f,0,51,23,0,0,5,0,0,10,0
17,Flower,HP_f,0,41,0,0,0,7,0,0,6,13,Flower,HP_f,0,0,0,0,0,11,0,35,7,22
2,Flower,HP_f,0,54,16,11,0,11,0,0,0,0,Flower,HP_f,0,0,0,0,4,0,18,58,7,0
4,Flower,HP_f,0,51,0,10,0,0,6,40,0,0,Flower,HP_f,0,0,0,15,0,6,0,63,7,0
1,Flower,HP_f,0,0,0,15,10,5,0,65,0,0,Flower,HP_f,0,31,42,0,0,12,0,0,6,0
7,Flower,HP_f,0,49,62,0,0,0,11,23,0,0,Flower,HP_f,0,0,0,0,5,0,11,70,0,7
1,Flower,HP_f,0,0,42,6,0,20,0,40,0,0,Flower,HP_f,0,0,0,10,11,18,0,21,0,0
12,Flower,HP_f,0,0,0,0,15,7,18,0,0,5,Flower,HP_f,0,0,21,0,16,0,0,37,0,12
2,Flower,HP_f,0,53,42,5,0,0,0,56,0,0,Flower,HP_f,0,0,53,0,4,12,0,44,0,0
10,Flower,HP_f,0,19,60,9,0,0,0,0,6,0,Flower,HP_f,0,39,67,0,0,0,0,19,0,13
50,Flower,HP_f,0,49,0,0,9,0,6,0,0,22,Flower,HP_f,0,0,37,0,0,0,11,0,10,7
1,Flower,HP_f,0,0,58,11,0,7,0,35,0,0,Flower,HP_f,0,64,19,0,8,0,0,23,0,0
0,Flower,HP_f,0,14,0,0,0,20,6,56,0,0,Flower,HP_f,0,53,0,0,15,7,11,0,0,0
5,Flower,HP_f,0,0,21,0,0,28,0,56,3,0,Flower,HP_f,0,0,19,0,0,12,10,0,0,22
15,Flower,HP_f,0,0,86,9,0,0,5,0,0,6,Flower,HP_f,0,0,0,0,0,5,23,0,6,16
17,Flower,HP_f,0,0,0,0,16,0,17,16,3,0,Flower,HP_f,0,0,0,0,27,0,6,19,0,5
0,Flower,HP_f,0,16,67,4,0,0,16,0,0,0,Flower,HP_f,0,0,79,4,0,6,0,0,0,12
19,Flower,HP_f,0,53,39,9,0,6,0,0,0,0,Flower,HP_f,0,18,76,0,0,0,0,40,3,0
21,Flower,HP_f,0,0,0,8,16,0,0,42,0,7,Flower,HP_f,0,0,16,0,12,0,0,37,0,20
3,Flower,HP_f,0,0,21,4,10,26,0,0,0,0,Flower,HP_f,0,0,42,0,0,0,0,40,6,11
20,Flower,HP_f,0,45,21,0,0,0,16,0,0,14,Flower,HP_f,0,0,0,0,11,5,0,23,0,24
6,Flower,HP_f,0,53,39,0,13,0,0,21,0,0,Flower,HP_f,0,33,0,17,0,0,0,33,0,16
3,Flower,HP_f,0,27,44,0,0,6,15,0,0,0,Flower,HP_f,0,14,42,0,0,0,10,0,13,0
28,Flower,HP_f,0,27,0,9,12,0,0,0,7,0,Flower,HP_f,0,0,16,0,5,7,0,0,16,0
99,Flower,HP_f,0,0,16,0,5,0,16,0,13,0,Flower,HP_f,0,16,21,0,10,0,0,0,0,27
4,Flower,HP_f,0,0,67,0,0,0,15,19,4,0,Flower,HP_f,0,0,19,15,0,0,12,0,7,0
13,Flower,HP_f,0,0,56,0,10,0,0,0,4,12,Flower,HP_f,0,0,23,0,0,12,0,0,6,21
21,Flower,HP_f,0,0,81,0,5,0,0,37,0,7,Flower,HP_f,0,18,0,0,0,0,13,16,0,30
6,Flower,HP_f,0,56,16,0,0,0,10,0,6,0,Flower,HP_f,0,19,0,0,9,11,0,0,0,19
3,Flower,HP_f,0,14,19,0,17,0,19,0,0,0,Flower,HP_f,0,66,0,0,4,0,6,0,0,12
1,Flower,HP_f,0,0,62,0,0,13,9,23,0,0,Flower,HP_f,0,0,0,22,0,0,5,0,4,14
0,Flower,HP_f,0,49,21,0,10,0,10,0,0,0,Flower,HP_f,0,0,23,0,10,0,10,0,10,0
1,Flower,HP_f,0,27,23,16,0,0,0,0,7,0,Flower,HP_f,0,0,0,0,10,0,13,37,10,0
132,Flower,HP_f,0,31,0,0,11,0,0,0,7,13,Flower,HP_f,0,0,42,0,5,0,0,0,9,13
31,Flower,HP_f,0,0,39,0,0,7,11,0,14,0,Flower,HP_f,0,47,0,5,0,0,0,0,10,16
15,Flower,HP_f,0,0,58,6,0,0,9,0,0,12,Flower,HP_f,0,0,23,0,0,18,14,0,7,0
9,Flower,HP_f,0,0,0,0,14,7,12,0,6,0,Flower,HP_f,0,27,0,6,9,0,0,0,10,0
12,Flower,HP_f,0,0,46,0,9,0,0,40,0,12,Flower,HP_f,0,0,23,0,4,0,17,0,0,21
16,Flower,HP_f,0,14,58,0,9,0,0,0,0,15,Flower,HP_f,0,37,0,0,10,0,5,0,10,0
25,Flower,HP_f,0,0,0,9,15,12,0,0,0,6,Flower,HP_f,0,0,0,10,6,0,16,0,0,12
9,Flower,HP_f,0,29,60,0,6,0,0,40,0,0,Flower,HP_f,0,14,0,0,0,12,0,61,0,21
10,Flower,HP_f,0,29,44,0,13,0,6,0,0,0,Flower,HP_f,0,0,19,0,0,0,14,0,7,19
23,Flower,HP_f,0,18,32,0,0,0,0,63,0,12,Flower,HP_f,0,0,42,16,0,0,0,0,3,19
3,Flower,HP_f,0,0,21,0,0,6,23,0,6,0,Flower,HP_f,0,0,21,10,0,0,16,0,9,0
17,Flower,HP_f,0,37,0,9,9,0,0,0,0,13,Flower,HP_f,0,0,65,0,15,0,0,16,7,0
0,Flower,HP_f,0,37,39,16,0,0,0,0,0,8,Flower,HP_f,0,62,37,0,0,7,0,0,0,12
34,Flower,HP_f,0,35,0,0,4,0,18,0,7,0,Flower,HP_f,0,0,23,0,0,19,10,0,9,0
18,Flower,HP_f,0,0,0,26,6,11,0,0,0,7,Flower,HP_f,0,0,23,16,0,0,0,21,9,0
6,Flower,HP_f,0,0,37,10,16,0,0,0,4,0,Flower,HP_f,0,16,56,0,0,0,0,42,0,21
15,Flower,HP_f,0,31,56,0,0,5,0,44,0,0,Flower,HP_f,0,0,0,9,17,7,0,0,10,0
92,Flower,HP_f,0,0,37,0,6,0,11,0,0,19,Flower,HP_f,0,0,0,6,5,0,17,0,10,0
1,Flower,HP_f,0,66,16,0,0,0,11,0,6,0,Flower,HP_f,0,14,0,5,0,0,12,0,0,26
5,Flower,HP_f,0,0,0,5,0,0,23,23,0,14,Flower,HP_f,0,0,65,0,0,5,0,0,7,12
9,Flower,HP_f,0,31,0,0,0,0,9,37,8,0,Flower,HP_f,0,0,0,9,4,0,12,0,10,0
15,Flower,HP_f,0,0,62,10,9,0,0,0,0,6,Flower,HP_f,0,0,0,11,9,0,23,0,0,8
1,Flower,HP_f,0,0,32,0,5,18,0,0,7,0,Flower,HP_f,0,0,0,0,10,12,0,42,0,14
4,Flower,HP_f,0,33,42,0,0,0,12,56,0,0,Flower,HP_f,0,18,65,0,0,0,0,0,7,19
0,Flower,HP_f,0,0,62,0,0,0,6,37,0,12,Flower,HP_f,0,19,62,0,0,0,0,21,0,26
2,Flower,HP_f,0,29,0,16,0,0,5,42,0,0,Flower,HP_f,0,86,0,0,0,0,6,40,3,0
2,Flower,HP_f,0,0,39,0,0,25,5,0,0,7,Flower,HP_f,0,14,21,0,15,0,0,0,10,0
3,Flower,HP_f,0,0,23,15,0,0,9,58,0,0,Flower,HP_f,0,0,46,10,0,5,0,0,0,19
10,Flower,HP_f,0,54,0,0,0,0,0,21,9,5,Flower,HP_f,0,18,0,0,17,0,0,0,3,18
6,Flower,HP_f,0,68,0,0,9,0,5,0,0,8,Flower,HP_f,0,0,19,0,0,17,0,23,9,0
13,Flower,HP_f,0,0,19,0,10,0,12,0,10,0,Flower,HP_f,0,0,0,10,15,0,0,0,3,20
26,Flower,HP_f,0,0,0,15,0,7,0,0,6,12,Flower,HP_f,0,18,16,0,0,0,0,0,18,6
6,Flower,HP_f,0,0,0,0,15,12,17,19,0,0,Flower,HP_f,0,51,42,0,0,0,5,0,5,0
17,Flower,HP_f,0,0,0,6,0,17,0,58,4,0,Flower,HP_f,0,31,0,15,0,0,0,23,6,0
194,Flower,HP_f,0,0,19,0,16,0,0,21,0,21,Flower,HP_f,0,0,35,0,0,0,0,19,11,12
