NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
6,Timepiece,ER_p,239,0,37,9,0,20,0,0,0,0,Timepiece,HP_p,0,0,0,0,11,11,18,0,3,0
3,Timepiece,AK_p,538,0,0,0,0,14,0,0,10,5,Timepiece,AK_p,0,16,21,0,0,0,0,23,15,0
90,Timepiece,AK_p,0,0,44,0,0,20,5,0,0,12,Timepiece,AK_p,0,33,37,0,0,0,10,0,0,13
9,Timepiece,DF_p,508,19,0,14,0,0,0,40,0,0,Timepiece,HP_p,777,0,23,0,10,0,0,0,6,0
38,Timepiece,EM_f,568,19,0,0,0,0,0,0,11,11,Timepiece,AK_p,0,19,0,10,0,0,0,19,13,0
0,Timepiece,DF_p,0,0,0,10,16,0,10,16,0,0,Timepiece,AK_p,418,0,0,0,0,0,0,21,6,26
10,Timepiece,HP_p,209,0,0,0,0,0,17,40,7,0,Timepiece,DF_p,0,31,0,0,10,0,13,0,7,0
2,Timepiece,HP_p,239,53,0,0,10,12,0,0,0,0,Timepiece,DF_p,0,29,0,0,9,0,0,21,0,19
275,Timepiece,AK_p,0,31,0,0,0,0,13,0,3,20,Timepiece,AK_p,0,0,0,4,0,0,0,40,10,18
3,Timepiece,ER_p,239,41,60,6,0,0,0,0,0,0,Timepiece,HP_p,239,0,39,0,16,14,0,0,0,0
5,Timepiece,AK_p,0,39,37,11,0,0,0,37,0,0,Timepiece,HP_p,0,37,0,0,4,13,0,0,14,0
32,Timepiece,HP_p,299,0,35,0,0,0,12,0,14,0,Timepiece,AK_p,0,33,21,0,0,0,0,0,13,8
2,Timepiece,ER_p,0,49,0,10,9,15,0,0,0,0,Timepiece,HP_p,269,14,0,0,10,0,24,0,0,0
83,Timepiece,AK_p,0,0,0,0,0,13,16,19,0,14,Timepiece,AK_p,0,31,44,0,0,0,0,0,10,5
9,Timepiece,EM_f,0,0,0,5,15,0,10,0,8,0,Timepiece,AK_p,239,0,0,0,0,0,19,47,0,18
11,Timepiece,HP_p,837,35,35,0,0,0,0,0,3,0,Timepiece,ER_p,0,0,0,0,20,0,0,42,3,6
9,Timepiece,HP_p,657,19,0,0,0,0,6,0,0,20,Timepiece,AK_p,777,0,44,0,0,0,12,37,0,0
36,Timepiece,DF_p,866,0,0,0,8,0,0,0,10,6,Timepiece,AK_p,0,49,0,0,0,0,6,37,0,14
4,Timepiece,DF_p,0,18,0,0,10,0,11,56,0,0,Timepiece,DF_p,0,0,58,5,14,0,0,0,0,8
21,Timepiece,AK_p,478,51,0,0,0,7,12,0,0,0,Timepiece,AK_p,0,0,35,0,0,0,0,23,9,13
21,Timepiece,ER_p,0,0,0,9,14,0,0,40,0,15,Timepiece,AK_p,0,31,0,5,0,0,10,0,0,20
3,Timepiece,HP_p,0,45,37,0,0,13,0,0,3,0,Timepiece,ER_p,269,56,0,0,0,0,0,16,0,19
0,Timepiece,DF_p,568,0,0,0,16,0,11,16,0,0,Timepiece,AK_p,299,0,0,0,0,20,16,19,0,0
2,Timepiece,HP_p,299,31,44,0,0,0,16,0,0,0,Timepiece,EM_f,717,0,0,0,16,5,0,0,3,0
14,Timepiece,HP_p,0,0,35,0,20,0,0,37,0,7,Timepiece,AK_p,0,54,0,0,0,12,0,42,6,0
1000,Timepiece,AK_p,0,0,37,0,0,6,0,0,7,20
6,Timepiece,ER_p,0,53,39,0,5,0,0,0,0,12,Timepiece,AK_p,687,18,35,16,0,0,0,0,0,0
4,Timepiece,DF_p,657,16,39,0,11,0,0,0,0,0,Timepiece,AK_p,508,33,0,0,0,0,0,61,0,5
4,Timepiece,HP_p,598,31,76,0,0,7,0,0,0,0,Timepiece,HP_p,269,53,0,0,0,0,10,0,0,16
64,Timepiece,AK_p,538,0,0,19,0,0,6,0,0,13,Timepiece,AK_p,269,0,0,9,0,0,18,0,0,14
2,Timepiece,DF_p,0,0,0,10,8,0,6,61,0,0,Timepiece,AK_p,0,45,69,0,0,0,5,0,0,6
1,Timepiece,ER_p,209,0,37,10,0,18,0,0,0,0,Timepiece,DF_p,269,0,60,0,11,0,0,35,0,0
11,Timepiece,AK_p,538,19,0,10,0,0,14,0,0,0,Timepiece,AK_p,239,31,0,0,0,0,0,91,0,7
2,Timepiece,EM_f,0,16,56,15,0,0,0,0,3,0,Timepiece,HP_p,299,0,0,0,5,0,0,35,14,0
1,Timepiece,DF_p,0,31,35,0,0,0,19,37,0,0,Timepiece,EM_f,0,39,0,8,0,0,10,0,6,0
0,Timepiece,HP_p,269,31,86,0,5,0,0,0,0,0,Timepiece,HP_p,598,31,60,0,0,0,0,0,4,0
6,Timepiece,DF_p,0,0,19,9,0,0,12,0,9,0,Timepiece,AK_p,568,0,44,0,0,13,0,0,0,11
17,Timepiece,DF_p,0,0,39,0,0,0,10,0,6,14,Timepiece,AK_p,836,14,23,0,0,0,0,0,0,27
13,Timepiece,DF_p,239,0,0,0,10,0,0,54,7,0,Timepiece,AK_p,0,33,56,0,0,0,0,0,9,8
11,Timepiece,EM_f,0,0,49,0,0,14,10,0,0,8,Timepiece,DF_p,0,0,23,0,19,0,10,0,0,6
5,Timepiece,EM_f,0,0,53,10,15,0,0,0,4,0,Timepiece,EM_f,1016,0,16,0,0,0,6,0,0,21
27,Timepiece,AK_p,747,0,37,0,0,7,13,0,0,0,Timepiece,AK_p,239,0,21,0,0,26,0,0,0,12
37,Timepiece,AK_p,448,29,37,0,0,0,11,0,0,0,Timepiece,AK_p,0,33,0,0,0,0,11,0,9,12
85,Timepiece,AK_p,0,37,0,0,0,0,5,58,0,14,Timepiece,AK_p,0,18,0,13,0,0,0,0,7,16
20,Timepiece,DF_p,508,0,35,0,11,0,0,0,6,0,Timepiece,HP_p,478,0,0,0,0,0,6,37,0,19
30,Timepiece,HP_p,0,0,16,0,0,12,6,0,17,0,Timepiece,AK_p,0,0,51,0,0,7,0,19,10,0
4,Timepiece,DF_p,0,29,0,0,5,0,0,47,0,19,Timepiece,AK_p,0,14,0,16,0,7,0,56,0,0
15,Timepiece,ER_p,0,0,0,0,18,7,0,16,0,12,Timepiece,AK_p,0,29,35,0,0,12,0,0,0,13
7,Timepiece,DF_p,0,35,0,10,9,0,14,0,0,0,Timepiece,AK_p,0,33,58,0,0,0,0,0,3,13
6,Timepiece,HP_p,717,0,16,0,0,7,16,0,0,0,Timepiece,AK_p,0,0,0,0,0,32,12,21,3,0
2,Timepiece,HP_p,0,29,44,0,5,0,0,0,0,22,Timepiece,ER_p,269,0,60,0,0,0,0,0,6,17
3,Timepiece,ER_p,866,35,35,0,0,5,0,0,0,0,Timepiece,AK_p,568,64,0,0,0,0,5,37,0,0
7,Timepiece,AK_p,0,49,23,9,0,0,0,0,6,0,Timepiece,AK_p,0,0,0,0,0,19,17,0,3,8
4,Timepiece,AK_p,299,0,0,17,0,0,10,0,0,7,Timepiece,AK_p,0,47,21,0,0,0,0,0,10,6
4,Timepiece,HP_p,0,16,79,0,0,0,0,23,0,13,Timepiece,EM_f,538,0,16,0,0,6,0,0,0,27
30,Timepiece,EM_f,0,0,42,5,14,0,0,0,6,0,Timepiece,AK_p,0,31,37,9,0,0,0,42,0,0
4,Timepiece,HP_p,269,31,0,0,0,0,11,0,0,19,Timepiece,AK_p,209,31,0,0,0,0,0,63,0,15
21,Timepiece,EM_f,538,0,0,0,5,0,10,0,0,24,Timepiece,AK_p,0,16,0,0,0,0,0,23,8,19
11,Timepiece,DF_p,0,0,35,0,11,0,0,19,10,0,Timepiece,ER_p,0,33,0,0,0,20,0,0,7,14
0,Timepiece,DF_p,0,18,51,10,14,0,0,0,0,0,Timepiece,HP_p,717,19,42,0,0,0,0,0,10,0
19,Timepiece,AK_p,538,0,39,0,0,0,10,0,7,0,Timepiece,AK_p,568,31,42,0,0,0,0,0,0,17
22,Timepiece,EM_f,777,0,42,0,0,0,5,0,6,0,Timepiece,AK_p,508,0,37,0,0,0,0,0,7,11
6,Timepiece,DF_p,448,47,39,0,0,0,0,0,4,0,Timepiece,DF_p,269,0,0,0,13,0,6,0,10,0
3,Timepiece,AK_p,0,37,16,20,0,0,0,0,0,6,Timepiece,AK_p,0,0,53,0,0,11,0,0,7,15
0,Timepiece,HP_p,0,27,65,0,5,12,0,0,0,0,Timepiece,DF_p,508,37,0,0,0,0,0,33,0,12
0,Timepiece,DF_p,0,51,16,11,0,0,0,0,0,14,Timepiece,AK_p,508,0,39,11,0,0,0,0,0,20
14,Timepiece,HP_p,269,0,60,0,11,0,0,0,6,0,Timepiece,DF_p,717,0,0,0,0,0,6,0,6,14
0,Timepiece,AK_p,0,53,44,0,0,6,0,0,0,19,Timepiece,AK_p,0,27,19,0,0,0,12,0,0,21
10,Timepiece,DF_p,478,0,81,0,6,0,5,0,0,0,Timepiece,EM_f,209,0,0,0,0,0,18,0,9,12
9,Timepiece,DF_p,747,0,0,5,0,0,0,58,6,0,Timepiece,AK_p,538,62,0,5,0,0,0,35,0,0
0,Timepiece,HP_p,0,0,60,0,11,5,12,0,0,0,Timepiece,HP_p,807,0,39,0,0,0,12,0,3,0
14,Timepiece,DF_p,0,19,32,0,0,0,17,0,7,0,Timepiece,EM_f,717,0,0,0,5,6,0,0,10,0
10,Timepiece,DF_p,478,19,0,15,0,0,11,0,0,0,Timepiece,AK_p,0,39,32,17,0,0,5,0,0,0
4,Timepiece,DF_p,777,33,0,0,0,0,5,0,0,12,Timepiece,AK_p,866,0,37,0,0,0,11,0,7,0
5,Timepiece,DF_p,0,16,79,0,10,0,0,0,0,12,Timepiece,ER_p,269,37,0,0,0,11,0,0,9,0
14,Timepiece,DF_p,0,16,0,4,16,0,0,65,0,0,Timepiece,AK_p,747,0,0,10,0,0,0,35,5,0
10,Timepiece,HP_p,777,0,0,0,0,0,19,37,3,0,Timepiece,AK_p,0,33,0,0,0,0,18,0,6,7
47,Timepiece,HP_p,508,14,0,0,0,0,0,19,14,0,Timepiece,DF_p,478,16,0,0,10,0,0,0,14,0
1,Timepiece,DF_p,478,19,0,0,0,0,0,58,7,0,Timepiece,DF_p,0,58,0,8,5,0,0,0,0,13
9,Timepiece,HP_p,0,0,76,0,0,12,6,0,4,0,Timepiece,AK_p,448,0,23,10,0,0,16,0,0,0
4,Timepiece,EM_f,598,0,0,11,10,13,0,0,0,0,Timepiece,HP_p,209,0,0,0,0,14,0,0,11,12
1,Timepiece,AK_p,538,0,0,16,0,0,11,0,0,12,Timepiece,AK_p,0,14,58,0,0,0,0,0,4,22
13,Timepiece,DF_p,657,0,37,5,0,0,13,0,0,0,Timepiece,DF_p,508,33,60,0,0,0,0,0,0,7
508,Timepiece,AK_p,0,49,16,0,0,0,0,0,4,18,Timepiece,AK_p,0,0,56,5,0,0,0,0,7,14
7,Timepiece,AK_p,747,18,0,16,0,0,0,0,0,14,Timepiece,AK_p,0,16,0,0,0,0,17,0,7,12
19,Timepiece,ER_p,418,0,0,0,9,0,0,44,6,0,Timepiece,DF_p,448,0,0,0,9,0,11,0,8,0
0,Timepiece,DF_p,0,49,42,10,0,0,5,0,0,0,Timepiece,ER_p,0,51,23,0,10,0,0,0,7,0
52,Timepiece,AK_p,0,31,39,0,0,0,12,40,0,0,Timepiece,DF_p,239,0,0,6,0,0,0,40,14,0
1,Timepiece,ER_p,0,31,0,5,0,10,0,0,0,23,Timepiece,AK_p,538,35,0,15,0,0,0,16,0,0
16,Timepiece,HP_p,0,18,0,0,21,0,5,0,0,12,Timepiece,AK_p,0,16,42,0,0,0,17,0,0,12
12,Timepiece,HP_p,0,33,0,0,10,0,11,58,0,0,Timepiece,HP_p,0,0,0,0,0,0,5,42,7,20
10,Timepiece,HP_p,239,33,0,0,0,12,0,0,0,21,Timepiece,EM_f,538,0,46,0,0,0,0,0,6,13
1,Timepiece,HP_p,0,19,0,0,0,0,0,75,6,7,Timepiece,AK_p,0,0,0,0,0,0,18,42,5,8
2,Timepiece,HP_p,269,0,0,0,0,6,16,77,0,0,Timepiece,HP_p,837,0,0,0,9,5,13,0,0,0
7,Timepiece,EM_f,0,47,19,0,15,0,0,0,0,8,Timepiece,DF_p,807,0,0,0,0,0,6,23,9,0
104,Timepiece,AK_p,837,0,0,10,0,0,12,0,3,0,Timepiece,AK_p,0,14,0,0,0,20,0,21,0,19
43,Timepiece,AK_p,0,18,60,0,0,0,0,47,9,0,Timepiece,AK_p,0,19,0,0,0,0,0,61,3,27
17,Timepiece,EM_f,0,51,53,4,0,0,0,0,3,0,Timepiece,AK_p,478,33,0,0,0,14,0,0,0,12
3,Timepiece,DF_p,0,0,76,5,0,0,17,16,0,0,Timepiece,EM_f,0,51,58,0,5,0,0,0,3,0
5,Timepiece,DF_p,209,16,0,0,0,0,0,84,0,14,Timepiece,AK_p,0,31,23,15,0,15,0,0,0,0
25,Timepiece,AK_p,478,37,0,10,0,0,0,0,6,0,Timepiece,AK_p,0,53,0,0,0,0,11,0,6,14
0,Timepiece,DF_p,448,0,58,0,9,0,0,0,4,0,Timepiece,EM_f,0,0,44,15,0,13,0,0,0,13
7,Timepiece,DF_p,747,64,0,0,5,0,6,0,0,0,Timepiece,AK_p,568,29,35,0,0,14,0,0,0,0
0,Timepiece,DF_p,538,27,56,0,0,0,0,0,0,8,Timepiece,AK_p,0,68,0,0,0,6,12,16,0,0
12,Timepiece,HP_p,0,0,37,0,9,0,17,21,0,0,Timepiece,HP_p,747,53,0,0,11,0,0,0,4,0
5,Timepiece,HP_p,0,14,56,0,0,0,11,0,8,0,Timepiece,AK_p,448,35,23,0,0,0,0,0,0,18
99,Timepiece,AK_p,239,0,62,0,0,0,12,0,11,0,Timepiece,AK_p,0,0,16,10,0,0,0,23,15,0
0,Timepiece,DF_p,508,0,42,0,14,0,10,0,0,0,Timepiece,ER_p,0,0,72,0,5,7,0,0,0,20
193,Timepiece,AK_p,687,0,0,0,0,0,5,56,7,0,Timepiece,AK_p,0,51,39,0,0,0,6,0,0,19
5,Timepiece,AK_p,418,16,0,0,0,0,0,42,0,26,Timepiece,AK_p,0,29,0,10,0,0,0,0,3,25
7,Timepiece,EM_f,657,31,21,0,0,0,12,0,0,0,Timepiece,AK_p,209,0,0,0,0,12,26,0,0,8
31,Timepiece,DF_p,0,41,0,6,14,0,6,0,0,0,Timepiece,EM_f,0,33,39,0,15,0,6,0,0,0
53,Timepiece,AK_p,538,31,76,4,0,0,0,0,0,0,Timepiece,HP_p,0,0,42,0,10,0,0,0,12,5
28,Timepiece,AK_p,209,0,0,0,0,19,12,0,0,12,Timepiece,AK_p,448,19,0,0,0,0,0,58,7,0
4,Timepiece,DF_p,239,0,0,14,0,0,0,23,0,20,Timepiece,AK_p,0,0,62,5,0,0,0,16,9,0
15,Timepiece,AK_p,747,0,0,5,0,0,0,65,0,13,Timepiece,AK_p,0,0,62,0,0,0,11,0,10,7
5,Timepiece,ER_p,418,0,56,6,0,0,0,0,7,0,Timepiece,AK_p,717,0,21,0,0,14,0,0,9,0
14,Timepiece,EM_f,777,33,0,0,12,7,0,0,0,0,Timepiece,AK_p,0,18,42,0,0,17,0,0,0,15
263,Timepiece,AK_p,0,33,0,12,0,0,5,0,10,0,Timepiece,AK_p,807,0,19,0,0,0,0,0,10,5
20,Timepiece,AK_p,0,0,42,15,0,0,11,16,0,0,Timepiece,EM_f,0,31,19,0,0,0,0,0,4,23
2,Timepiece,DF_p,0,0,19,0,0,0,17,51,0,13,Timepiece,DF_p,0,0,0,13,0,0,12,0,11,6
29,Timepiece,HP_p,777,35,21,0,0,0,0,0,0,15,Timepiece,ER_p,239,0,0,0,11,0,0,56,7,0
9,Timepiece,DF_p,0,35,44,5,0,0,0,0,9,0,Timepiece,AK_p,269,39,0,0,0,17,10,0,0,0
20,Timepiece,DF_p,0,0,0,22,5,0,17,0,0,5,Timepiece,HP_p,0,62,0,0,9,0,0,0,3,8
2,Timepiece,HP_p,239,68,0,0,0,0,6,33,0,0,Timepiece,ER_p,866,16,0,0,14,0,0,0,0,5
7,Timepiece,DF_p,0,0,0,0,14,0,6,21,9,0,Timepiece,DF_p,0,29,42,0,0,0,0,0,4,19
4,Timepiece,HP_p,538,0,62,0,9,0,0,21,0,0,Timepiece,HP_p,239,0,0,0,11,13,22,0,0,0
13,Timepiece,DF_p,0,60,35,0,0,0,6,21,0,0,Timepiece,HP_p,508,18,0,0,10,0,0,0,0,25
10,Timepiece,AK_p,418,31,0,5,0,0,19,0,0,0,Timepiece,AK_p,478,19,0,0,0,0,15,0,0,13
14,Timepiece,HP_p,239,19,0,0,19,0,0,0,0,13,Timepiece,AK_p,299,0,90,0,0,5,6,0,0,0
3,Timepiece,EM_f,418,0,42,0,11,0,10,0,0,0,Timepiece,DF_p,0,0,0,4,22,0,0,44,4,0
0,Timepiece,DF_p,807,16,23,14,0,0,0,0,0,0,Timepiece,AK_p,508,14,62,11,0,0,0,0,0,0
1,Timepiece,AK_p,0,35,0,10,0,0,11,0,0,12,Timepiece,AK_p,837,0,19,0,0,0,10,0,7,0
17,Timepiece,DF_p,418,0,21,10,0,0,0,0,11,0,Timepiece,AK_p,717,0,42,0,0,0,0,19,7,0
5,Timepiece,HP_p,299,0,21,0,0,0,16,0,10,0,Timepiece,ER_p,0,18,0,0,10,12,0,0,10,0
4,Timepiece,AK_p,239,0,67,0,0,18,6,0,0,0,Timepiece,AK_p,0,33,16,0,0,0,5,0,0,29
117,Timepiece,DF_p,209,0,0,16,0,0,0,0,10,15,Timepiece,AK_p,508,37,0,0,0,0,5,0,0,19
18,Timepiece,HP_p,747,16,0,0,0,10,0,47,0,0,Timepiece,DF_p,0,31,88,0,0,0,0,21,3,0
4,Timepiece,EM_f,478,0,37,10,9,0,0,0,0,0,Timepiece,AK_p,0,35,42,0,0,12,9,0,0,0
49,Timepiece,DF_p,0,0,19,0,27,0,0,0,8,5,Timepiece,EM_f,0,0,0,0,15,12,0,0,11,7
31,Timepiece,HP_p,807,0,32,0,0,0,0,19,0,16,Timepiece,DF_p,0,0,0,9,9,0,0,21,11,0
11,Timepiece,AK_p,777,0,32,10,0,0,0,44,0,0,Timepiece,AK_p,0,39,39,0,0,0,0,40,0,12
1,Timepiece,DF_p,0,16,51,0,0,0,6,0,0,22,Timepiece,AK_p,209,35,39,0,0,0,0,0,10,0
0,Timepiece,HP_p,209,0,104,0,0,0,6,21,0,0,Timepiece,EM_f,538,0,0,5,13,0,12,0,0,0
12,Timepiece,DF_p,448,0,19,0,0,0,16,0,7,0,Timepiece,AK_p,0,39,42,0,0,12,0,0,7,0
39,Timepiece,DF_p,0,47,0,5,0,0,0,0,6,13,Timepiece,AK_p,0,0,19,0,0,20,0,35,7,0
1,Timepiece,HP_p,0,16,0,0,0,20,0,16,10,0,Timepiece,AK_p,239,39,0,0,0,0,0,40,13,0
67,Timepiece,AK_p,418,0,0,0,0,14,10,0,7,0,Timepiece,AK_p,807,16,32,0,0,0,0,0,0,15
0,Timepiece,ER_p,508,0,0,0,0,7,0,40,10,0,Timepiece,AK_p,747,0,0,10,0,0,11,0,0,5
41,Timepiece,DF_p,807,18,0,0,0,0,0,0,4,19,Timepiece,AK_p,508,31,0,0,0,0,0,35,7,0
2,Timepiece,AK_p,299,0,56,0,0,17,6,0,0,0,Timepiece,AK_p,0,0,23,0,0,12,0,35,0,19
31,Timepiece,AK_p,269,35,65,0,0,0,9,0,0,0,Timepiece,AK_p,0,51,0,13,0,6,0,0,0,13
1,Timepiece,AK_p,478,64,0,0,0,0,5,16,0,0,Timepiece,EM_f,299,64,0,0,0,0,0,0,3,19
3,Timepiece,EM_f,0,14,35,10,0,0,0,0,10,0,Timepiece,AK_p,0,49,0,0,0,12,0,21,0,15
2,Timepiece,DF_p,508,19,69,0,0,0,12,0,0,0,Timepiece,EM_f,0,49,0,0,9,14,0,0,0,7
1000,Timepiece,AK_p,0,18,0,0,0,6,0,0,8,32
0,Timepiece,HP_p,299,41,0,0,5,0,15,0,0,0,Timepiece,AK_p,747,39,0,0,0,0,0,37,3,0
11,Timepiece,ER_p,0,45,39,0,10,0,0,16,0,0,Timepiece,AK_p,0,0,60,5,0,12,0,0,0,12
11,Timepiece,DF_p,866,0,0,15,4,0,0,0,7,0,Timepiece,HP_p,717,0,23,0,0,5,0,0,10,0
3,Timepiece,EM_f,0,31,49,0,6,0,0,0,7,0,Timepiece,EM_f,0,33,0,0,10,13,0,0,9,0
18,Timepiece,ER_p,0,51,21,0,15,0,0,19,0,0,Timepiece,AK_p,0,0,0,5,0,7,0,72,5,0
1,Timepiece,ER_p,0,33,0,6,0,17,0,0,11,0,Timepiece,AK_p,448,0,58,0,0,0,10,0,4,0
10,Timepiece,DF_p,0,35,23,10,0,0,0,0,9,0,Timepiece,AK_p,418,0,53,0,0,12,0,0,4,0
0,Timepiece,DF_p,508,0,53,9,0,0,10,0,0,0,Timepiece,AK_p,0,19,51,0,0,0,0,0,4,18
1,Timepiece,HP_p,0,49,19,0,0,0,0,21,9,0,Timepiece,DF_p,0,18,0,0,6,0,10,0,0,26
17,Timepiece,DF_p,0,33,65,0,0,0,10,0,6,0,Timepiece,HP_p,0,0,60,0,11,0,12,0,0,12
38,Timepiece,HP_p,508,0,0,0,0,0,9,40,0,15,Timepiece,AK_p,0,0,58,0,0,0,11,21,8,0
12,Timepiece,DF_p,0,29,0,12,0,0,0,0,10,6,Timepiece,AK_p,568,43,0,9,0,0,0,0,0,7
0,Timepiece,EM_f,418,16,86,6,0,0,0,0,0,0,Timepiece,DF_p,0,0,42,0,16,0,0,37,4,0
