NumRuns,ArtAType,ArtAMainstat,HP_f_A,AK_f_A,DF_f_A,HP_p_A,AK_p_A,DF_p_A,ER_p_A,EM_f_A,CR_p_A,CD_p_A,ArtBType,ArtBMainstat,HP_f_B,AK_f_B,DF_f_B,HP_p_B,AK_p_B,DF_p_B,ER_p_B,EM_f_B,CR_p_B,CD_p_B
19,Feather,AK_f,0,0,0,5,13,12,0,0,7,0,Feather,AK_f,478,0,23,0,0,0,0,19,12,0
6,Feather,AK_f,598,0,0,0,0,0,10,0,7,19,Feather,AK_f,0,0,0,0,4,0,0,61,10,15
3,Feather,AK_f,418,0,0,0,5,12,0,0,0,21,Feather,AK_f,269,0,67,0,0,0,0,0,7,14
4,Feather,AK_f,508,0,0,15,5,0,0,0,6,0,Feather,AK_f,239,0,74,0,0,0,0,21,0,23
0,Feather,AK_f,0,0,39,0,10,0,12,0,0,13,Feather,AK_f,0,0,21,0,0,0,16,16,10,0
3,Feather,AK_f,0,0,35,6,0,19,0,61,0,0,Feather,AK_f,508,0,0,9,11,0,10,0,0,0
3,Feather,AK_f,538,0,23,0,0,0,0,61,6,0,Feather,AK_f,0,0,0,5,0,17,10,0,0,13
9,Feather,AK_f,299,0,35,0,0,0,28,0,3,0,Feather,AK_f,0,0,65,0,10,14,0,0,0,5
0,Feather,AK_f,239,0,0,0,4,18,19,0,0,0,Feather,AK_f,0,0,83,0,0,12,6,0,0,12
9,Feather,AK_f,747,0,44,9,6,0,0,0,0,0,Feather,AK_f,0,0,0,0,0,14,0,37,5,14
2,Feather,AK_f,0,0,53,5,4,0,16,0,0,0,Feather,AK_f,269,0,0,16,0,5,0,0,0,18
55,Feather,AK_f,687,0,0,0,11,0,5,0,0,21,Feather,AK_f,538,0,0,0,0,0,12,0,12,5
3,Feather,AK_f,538,0,0,4,0,0,23,21,0,0,Feather,AK_f,568,0,44,0,10,10,0,0,0,0
13,Feather,AK_f,0,0,44,15,0,0,12,0,3,0,Feather,AK_f,0,0,0,9,5,18,0,0,8,0
2,Feather,AK_f,777,0,39,0,0,0,5,0,0,12,Feather,AK_f,0,0,16,0,0,0,0,54,6,16
13,Feather,AK_f,299,0,35,5,0,0,0,0,13,0,Feather,AK_f,0,0,37,0,0,19,0,0,10,8
9,Feather,AK_f,807,0,0,5,0,13,9,0,0,0,Feather,AK_f,209,0,42,0,0,0,0,0,4,29
9,Feather,AK_f,299,0,0,0,0,0,19,35,0,13,Feather,AK_f,747,0,0,0,5,0,0,37,8,0
22,Feather,AK_f,0,0,0,0,10,0,9,21,9,0,Feather,AK_f,0,0,16,10,0,0,6,0,15,0
46,Feather,AK_f,239,0,58,0,0,14,0,0,0,11,Feather,AK_f,568,0,0,0,0,18,0,16,7,0
18,Feather,AK_f,777,0,21,0,9,0,0,0,7,0,Feather,AK_f,209,0,0,0,0,0,23,19,10,0
2,Feather,AK_f,508,0,19,0,0,0,12,61,0,0,Feather,AK_f,0,0,39,14,10,0,0,0,4,0
25,Feather,AK_f,538,0,0,0,0,5,16,40,0,0,Feather,AK_f,807,0,0,10,0,0,10,0,6,0
53,Feather,AK_f,0,0,0,5,15,0,18,0,0,13,Feather,AK_f,239,0,0,10,0,0,6,0,12,0
4,Feather,AK_f,209,0,0,20,0,13,13,0,0,0,Feather,AK_f,269,0,60,0,0,6,0,0,10,0
67,Feather,AK_f,209,0,0,0,0,0,0,58,8,15,Feather,AK_f,837,0,0,4,0,0,0,0,14,6
2,Feather,AK_f,448,0,39,15,6,0,0,0,0,0,Feather,AK_f,508,0,0,0,15,0,12,42,0,0
8,Feather,AK_f,478,0,62,0,11,6,0,0,0,0,Feather,AK_f,0,0,42,0,15,0,5,0,7,0
10,Feather,AK_f,0,0,0,0,0,7,0,44,6,19,Feather,AK_f,0,0,0,8,0,0,0,23,6,21
9,Feather,AK_f,837,0,0,0,0,12,0,0,10,5,Feather,AK_f,478,0,16,0,0,6,0,0,14,0
14,Feather,AK_f,0,0,0,10,0,20,5,0,7,0,Feather,AK_f,0,0,0,0,15,0,5,16,0,22
1,Feather,AK_f,239,0,53,0,0,13,10,0,0,0,Feather,AK_f,0,0,0,8,11,0,0,19,0,20
25,Feather,AK_f,0,0,58,9,0,5,0,0,0,14,Feather,AK_f,0,0,56,0,0,7,5,0,0,21
33,Feather,AK_f,0,0,0,10,9,0,0,19,12,0,Feather,AK_f,538,0,19,0,0,0,0,0,7,23
69,Feather,AK_f,0,0,0,6,10,12,0,0,0,20,Feather,AK_f,0,0,21,0,8,7,0,0,0,23
7,Feather,AK_f,0,0,21,0,16,11,10,0,0,0,Feather,AK_f,0,0,39,0,0,19,5,0,0,14
4,Feather,AK_f,448,0,62,4,0,0,0,0,7,0,Feather,AK_f,0,0,0,0,5,6,0,0,7,26
6,Feather,AK_f,269,0,0,9,9,0,17,0,0,0,Feather,AK_f,0,0,60,0,10,7,0,44,0,0
8,Feather,AK_f,0,0,58,0,0,18,6,0,3,0,Feather,AK_f,0,0,60,4,0,13,0,0,0,15
4,Feather,AK_f,0,0,65,14,5,5,0,0,0,0,Feather,AK_f,269,0,42,15,0,0,0,0,0,12
112,Feather,AK_f,0,0,37,0,0,0,12,0,3,29,Feather,AK_f,538,0,0,0,0,0,6,0,9,18
9,Feather,AK_f,777,0,35,0,0,13,6,0,0,0,Feather,AK_f,0,0,62,9,10,0,6,0,0,0
431,Feather,AK_f,508,0,0,0,0,0,6,0,7,19,Feather,AK_f,478,0,0,0,10,0,0,0,8,19
15,Feather,AK_f,0,0,44,6,0,0,0,40,10,0,Feather,AK_f,299,0,0,0,13,5,0,0,0,22
18,Feather,AK_f,0,0,0,0,5,0,16,33,0,13,Feather,AK_f,0,0,42,0,0,7,11,0,0,19
1,Feather,AK_f,0,0,35,9,0,0,6,61,0,0,Feather,AK_f,538,0,0,0,13,0,0,23,0,14
36,Feather,AK_f,239,0,0,0,14,7,17,0,0,0,Feather,AK_f,0,0,42,16,9,0,0,0,0,5
0,Feather,AK_f,717,0,39,0,0,0,12,0,3,0,Feather,AK_f,239,0,35,0,0,0,0,58,7,0
56,Feather,AK_f,0,0,23,0,5,17,0,0,0,21,Feather,AK_f,0,0,16,6,10,0,0,0,0,26
1,Feather,AK_f,717,0,23,0,0,11,0,35,0,0,Feather,AK_f,0,0,37,0,12,0,0,0,3,19
0,Feather,AK_f,209,0,60,9,0,0,0,42,0,0,Feather,AK_f,0,0,0,0,0,18,6,42,6,0
23,Feather,AK_f,0,0,0,15,11,0,12,0,0,12,Feather,AK_f,0,0,16,0,12,0,0,19,14,0
6,Feather,AK_f,747,0,35,9,0,12,0,0,0,0,Feather,AK_f,0,0,62,4,0,21,0,0,0,14
16,Feather,AK_f,538,0,0,0,0,0,17,37,0,12,Feather,AK_f,448,0,0,10,0,0,0,40,0,13
10,Feather,AK_f,0,0,0,9,5,0,16,0,7,0,Feather,AK_f,0,0,39,0,12,0,10,0,7,0
1,Feather,AK_f,568,0,79,0,0,0,5,0,0,6,Feather,AK_f,0,0,0,5,0,20,0,40,0,13
135,Feather,AK_f,568,0,42,0,10,0,0,0,0,19,Feather,AK_f,0,0,0,0,4,6,0,47,0,30
3,Feather,AK_f,986,0,21,4,0,12,0,0,0,0,Feather,AK_f,269,0,0,14,0,12,0,0,0,15
4,Feather,AK_f,568,0,0,0,15,7,0,0,0,12,Feather,AK_f,0,0,0,0,6,12,0,42,10,0
0,Feather,AK_f,717,0,37,12,0,0,0,0,4,0,Feather,AK_f,0,0,16,0,10,0,0,19,0,30
9,Feather,AK_f,478,0,42,16,0,7,0,0,0,0,Feather,AK_f,0,0,0,15,16,0,0,19,0,12
11,Feather,AK_f,0,0,53,14,9,0,0,23,0,0,Feather,AK_f,0,0,39,0,14,0,10,0,4,0
4,Feather,AK_f,0,0,0,4,15,18,6,0,0,0,Feather,AK_f,0,0,16,0,0,13,0,68,0,13
1,Feather,AK_f,0,0,23,0,8,0,18,54,0,0,Feather,AK_f,717,0,0,0,5,0,17,0,4,0
1,Feather,AK_f,0,0,37,0,0,0,0,40,7,13,Feather,AK_f,538,0,19,0,0,0,0,16,15,0
2,Feather,AK_f,538,0,58,0,0,11,6,0,0,0,Feather,AK_f,0,0,0,10,0,0,5,40,10,0
7,Feather,AK_f,0,0,0,20,0,0,5,56,4,0,Feather,AK_f,508,0,0,0,9,0,11,0,5,0
12,Feather,AK_f,0,0,60,19,4,0,0,0,0,8,Feather,AK_f,0,0,35,0,13,0,6,0,0,12
103,Feather,AK_f,0,0,19,0,0,0,17,0,10,12,Feather,AK_f,0,0,39,0,10,0,0,0,11,8
4,Feather,AK_f,269,0,81,0,6,0,0,35,0,0,Feather,AK_f,0,0,0,5,0,20,0,33,8,0
1,Feather,AK_f,717,0,35,12,0,0,0,37,0,0,Feather,AK_f,568,0,44,0,9,11,0,0,0,0
61,Feather,AK_f,418,0,0,0,20,0,5,0,4,0,Feather,AK_f,239,0,0,0,0,20,0,16,14,0
32,Feather,AK_f,0,0,16,19,0,15,0,19,0,0,Feather,AK_f,0,0,60,15,5,0,9,0,0,0
2,Feather,AK_f,269,0,0,0,5,0,17,75,0,0,Feather,AK_f,478,0,37,0,0,0,0,37,0,14
8,Feather,AK_f,538,0,62,10,0,0,5,0,0,0,Feather,AK_f,538,0,0,0,0,0,10,0,7,14
17,Feather,AK_f,0,0,0,10,9,0,0,63,6,0,Feather,AK_f,209,0,0,0,16,0,11,0,0,19
43,Feather,AK_f,0,0,0,0,10,18,0,0,6,15,Feather,AK_f,0,0,58,0,6,0,0,0,9,14
8,Feather,AK_f,0,0,39,0,0,12,0,33,7,0,Feather,AK_f,239,0,0,0,4,0,0,58,0,20
6,Feather,AK_f,777,0,23,9,0,0,0,0,6,0,Feather,AK_f,0,0,19,14,0,0,0,23,0,19
30,Feather,AK_f,0,0,0,0,5,12,0,42,10,0,Feather,AK_f,0,0,21,0,0,11,0,40,0,25
1,Feather,AK_f,478,0,0,0,0,0,17,47,3,0,Feather,AK_f,448,0,0,0,0,21,6,0,0,12
36,Feather,AK_f,209,0,39,15,0,0,0,42,0,0,Feather,AK_f,209,0,0,14,9,0,0,0,8,0
5,Feather,AK_f,269,0,0,0,4,0,0,65,10,0,Feather,AK_f,0,0,19,0,0,18,0,0,7,14
9,Feather,AK_f,418,0,21,0,0,12,0,61,0,0,Feather,AK_f,0,0,58,9,8,0,6,0,0,0
5,Feather,AK_f,747,0,39,0,0,0,10,42,0,0,Feather,AK_f,299,0,39,0,0,12,0,0,10,0
9,Feather,AK_f,568,0,0,0,0,12,0,56,0,6,Feather,AK_f,777,0,16,0,0,0,10,0,0,13
3,Feather,AK_f,0,0,58,15,0,11,0,23,0,0,Feather,AK_f,568,0,0,0,11,0,16,0,3,0
35,Feather,AK_f,0,0,0,0,11,13,0,0,7,13,Feather,AK_f,0,0,0,0,6,12,0,0,3,29
18,Feather,AK_f,538,0,0,0,16,14,0,0,0,7,Feather,AK_f,0,0,67,10,5,0,0,0,7,0
80,Feather,AK_f,0,0,0,0,0,0,11,44,10,8,Feather,AK_f,0,0,0,0,6,11,5,0,14,0
11,Feather,AK_f,0,0,46,15,0,0,0,0,3,20,Feather,AK_f,508,0,35,0,0,0,0,0,7,14
40,Feather,AK_f,717,0,0,0,10,0,5,0,0,13,Feather,AK_f,478,0,0,0,6,0,16,0,9,0
6,Feather,AK_f,0,0,32,0,15,7,12,0,0,0,Feather,AK_f,538,0,0,0,0,14,15,0,0,13
1,Feather,AK_f,478,0,65,0,0,6,10,0,0,0,Feather,AK_f,0,0,0,0,6,23,0,63,0,5
107,Feather,AK_f,0,0,0,5,15,0,0,44,0,12,Feather,AK_f,0,0,19,15,0,0,0,21,12,0
0,Feather,AK_f,0,0,0,4,0,28,0,0,8,12,Feather,AK_f,0,0,19,9,0,0,0,0,6,21
5,Feather,AK_f,269,0,53,0,0,0,11,0,0,13,Feather,AK_f,0,0,39,0,15,0,0,0,7,8
0,Feather,AK_f,538,0,39,8,0,17,0,0,0,0,Feather,AK_f,269,0,0,0,0,18,17,0,7,0
4,Feather,AK_f,448,0,0,0,0,0,0,70,7,5,Feather,AK_f,448,0,0,0,0,0,0,35,7,12
19,Feather,AK_f,508,0,0,0,10,6,0,0,9,0,Feather,AK_f,239,0,0,0,0,0,17,0,7,13
5,Feather,AK_f,0,0,0,14,5,0,17,23,0,0,Feather,AK_f,0,0,37,0,12,20,0,16,0,0
10,Feather,AK_f,1076,0,0,0,11,6,0,16,0,0,Feather,AK_f,269,0,0,19,11,0,0,0,0,5
4,Feather,AK_f,239,0,74,11,5,0,0,0,0,0,Feather,AK_f,478,0,23,0,18,0,0,0,0,6
2,Feather,AK_f,0,0,21,0,0,18,11,0,0,13,Feather,AK_f,299,0,0,0,0,0,5,21,0,33
4,Feather,AK_f,0,0,0,10,0,7,0,44,0,18,Feather,AK_f,0,0,39,0,17,0,10,0,0,12
15,Feather,AK_f,1076,0,0,6,4,0,0,37,0,0,Feather,AK_f,896,0,21,0,0,0,0,35,6,0
25,Feather,AK_f,0,0,0,0,12,25,5,0,6,0,Feather,AK_f,0,0,39,11,0,0,0,35,10,0
7,Feather,AK_f,0,0,0,5,13,13,0,0,0,14,Feather,AK_f,0,0,0,0,0,11,10,0,4,22
21,Feather,AK_f,687,0,21,0,0,0,0,65,0,14,Feather,AK_f,0,0,19,0,0,0,0,63,10,12
15,Feather,AK_f,0,0,0,10,9,0,0,21,0,22,Feather,AK_f,0,0,0,10,9,0,0,0,7,16
1,Feather,AK_f,239,0,0,0,10,0,10,56,0,0,Feather,AK_f,269,0,0,0,13,0,16,0,0,8
0,Feather,AK_f,239,0,42,0,0,0,10,63,0,0,Feather,AK_f,777,0,0,0,8,0,15,23,0,0
161,Feather,AK_f,239,0,0,0,0,0,0,63,3,20,Feather,AK_f,239,0,23,0,0,0,5,0,17,0
4,Feather,AK_f,478,0,42,5,16,0,0,0,0,0,Feather,AK_f,0,0,0,0,6,0,5,37,0,26
13,Feather,AK_f,747,0,35,0,0,0,9,0,4,0,Feather,AK_f,568,0,0,16,0,0,0,0,3,12
0,Feather,AK_f,0,0,35,0,0,11,19,23,0,0,Feather,AK_f,0,0,21,0,0,0,0,37,9,14
10,Feather,AK_f,0,0,67,0,10,12,6,0,0,0,Feather,AK_f,0,0,0,6,0,0,10,44,9,0
5,Feather,AK_f,0,0,0,8,16,0,12,21,0,0,Feather,AK_f,0,0,0,16,0,12,5,0,6,0
4,Feather,AK_f,508,0,39,16,0,0,0,16,0,0,Feather,AK_f,0,0,0,9,11,0,13,0,6,0
38,Feather,AK_f,747,0,16,0,0,0,0,0,7,12,Feather,AK_f,209,0,0,0,0,0,0,77,7,15
3,Feather,AK_f,0,0,0,10,4,11,16,0,0,0,Feather,AK_f,0,0,0,5,9,12,0,0,10,0
11,Feather,AK_f,299,0,39,0,5,0,21,0,0,0,Feather,AK_f,0,0,37,0,0,0,12,44,6,0
412,Feather,AK_f,0,0,23,0,0,0,10,0,4,28,Feather,AK_f,269,0,44,0,0,0,0,0,6,27
8,Feather,AK_f,0,0,42,0,4,18,0,0,0,21,Feather,AK_f,747,0,42,0,0,0,0,0,6,14
243,Feather,AK_f,0,0,0,6,0,0,0,21,9,19,Feather,AK_f,0,0,19,6,0,0,0,0,7,24
15,Feather,AK_f,508,0,37,0,10,0,0,0,0,13,Feather,AK_f,0,0,0,4,15,0,0,47,10,0
1,Feather,AK_f,687,0,44,0,0,0,0,0,7,6,Feather,AK_f,687,0,0,6,0,0,0,0,10,6
22,Feather,AK_f,568,0,44,0,0,0,9,0,6,0,Feather,AK_f,0,0,79,5,9,0,0,0,4,0
25,Feather,AK_f,209,0,35,0,12,0,0,0,9,0,Feather,AK_f,0,0,0,0,0,7,11,0,4,24
17,Feather,AK_f,508,0,0,0,5,12,0,65,0,0,Feather,AK_f,0,0,39,0,0,0,10,61,0,5
6,Feather,AK_f,568,0,0,20,4,0,5,0,0,0,Feather,AK_f,747,0,0,0,10,0,12,19,0,0
7,Feather,AK_f,598,0,19,0,9,0,0,58,0,0,Feather,AK_f,0,0,0,0,0,17,10,42,0,6
5,Feather,AK_f,0,0,21,5,14,20,0,0,0,0,Feather,AK_f,299,0,65,0,0,0,9,0,10,0
5,Feather,AK_f,0,0,42,0,0,19,0,47,3,0,Feather,AK_f,0,0,0,0,5,0,11,37,9,0
0,Feather,AK_f,239,0,23,0,18,0,0,0,0,15,Feather,AK_f,0,0,19,9,0,0,0,0,7,21
2,Feather,AK_f,568,0,0,0,5,0,19,0,4,0,Feather,AK_f,0,0,60,0,0,0,18,16,7,0
0,Feather,AK_f,0,0,39,0,0,6,16,0,0,21,Feather,AK_f,717,0,0,0,5,0,0,0,10,14
10,Feather,AK_f,0,0,0,9,20,5,0,0,3,0,Feather,AK_f,0,0,0,0,6,0,0,37,9,11
4,Feather,AK_f,538,0,39,0,0,11,0,47,0,0,Feather,AK_f,0,0,0,16,0,0,5,0,10,8
1,Feather,AK_f,0,0,35,11,0,5,19,0,0,0,Feather,AK_f,1105,0,0,0,0,0,5,0,7,6
4,Feather,AK_f,0,0,35,0,0,12,11,58,0,0,Feather,AK_f,687,0,0,10,0,0,0,37,3,0
7,Feather,AK_f,0,0,19,0,0,30,0,16,4,0,Feather,AK_f,0,0,62,0,0,7,17,0,0,12
13,Feather,AK_f,0,0,16,14,0,0,0,42,0,12,Feather,AK_f,418,0,19,15,0,0,0,0,0,14
3,Feather,AK_f,0,0,23,15,0,0,0,37,0,11,Feather,AK_f,478,0,42,0,0,5,0,0,10,0
50,Feather,AK_f,0,0,60,0,16,0,0,16,0,14,Feather,AK_f,0,0,39,0,6,0,0,40,0,27
12,Feather,AK_f,448,0,0,0,0,0,6,42,10,0,Feather,AK_f,269,0,0,16,10,0,0,0,0,23
48,Feather,AK_f,0,0,56,0,0,7,0,0,3,23,Feather,AK_f,0,0,37,5,0,0,0,0,9,14
5,Feather,AK_f,0,0,53,10,0,17,0,23,0,0,Feather,AK_f,0,0,0,0,9,14,0,0,7,21
1,Feather,AK_f,657,0,44,10,0,0,0,0,0,5,Feather,AK_f,478,0,0,0,0,0,17,44,0,6
41,Feather,AK_f,239,0,0,0,0,12,0,42,0,20,Feather,AK_f,508,0,0,0,0,0,6,0,7,19
3,Feather,AK_f,0,0,0,11,5,0,12,58,0,0,Feather,AK_f,0,0,60,0,0,0,5,0,10,14
77,Feather,AK_f,0,0,21,0,0,0,15,0,7,19,Feather,AK_f,269,0,0,0,0,0,11,0,14,8
13,Feather,AK_f,508,0,19,20,0,0,5,0,0,0,Feather,AK_f,299,0,0,16,0,0,0,16,0,19
0,Feather,AK_f,209,0,0,10,0,23,12,0,0,0,Feather,AK_f,1046,0,0,5,0,0,5,0,10,0
0,Feather,AK_f,299,0,58,10,0,0,11,0,0,0,Feather,AK_f,0,0,53,9,5,12,0,0,0,0
200,Feather,AK_f,0,0,23,0,14,0,0,0,6,13,Feather,AK_f,239,0,0,0,10,0,0,0,10,14
4,Feather,AK_f,0,0,21,0,15,0,10,0,0,13,Feather,AK_f,0,0,21,0,0,0,17,0,7,12
21,Feather,AK_f,508,0,37,9,0,0,0,0,6,0,Feather,AK_f,807,0,0,5,0,0,0,21,0,20
6,Feather,AK_f,687,0,21,0,0,0,0,19,11,0,Feather,AK_f,269,0,60,0,5,0,0,0,14,0
4,Feather,AK_f,239,0,44,15,0,0,14,0,0,0,Feather,AK_f,747,0,0,9,0,7,0,0,0,12
1,Feather,AK_f,0,0,0,0,0,7,0,75,9,5,Feather,AK_f,0,0,0,0,0,0,11,40,11,7
5,Feather,AK_f,717,0,0,5,9,13,0,0,0,0,Feather,AK_f,269,0,0,0,0,20,0,0,10,13
10,Feather,AK_f,448,0,0,0,10,18,5,0,0,0,Feather,AK_f,0,0,0,0,0,10,12,42,6,0
0,Feather,AK_f,717,0,39,0,9,0,0,0,0,7,Feather,AK_f,538,0,0,0,0,0,10,0,4,28
4,Feather,AK_f,209,0,83,0,11,15,0,0,0,0,Feather,AK_f,0,0,42,0,10,0,0,0,7,12
11,Feather,AK_f,0,0,0,6,15,0,0,54,0,5,Feather,AK_f,0,0,0,4,0,0,0,54,7,13
55,Feather,AK_f,0,0,0,5,21,0,0,23,9,0,Feather,AK_f,0,0,0,6,4,0,0,19,16,0
5,Feather,AK_f,837,0,0,22,4,0,0,0,0,6,Feather,AK_f,299,0,58,0,10,0,0,0,0,12
35,Feather,AK_f,209,0,42,0,15,0,0,0,7,0,Feather,AK_f,0,0,0,0,12,6,12,0,10,0
29,Feather,AK_f,478,0,23,0,10,0,0,0,12,0,Feather,AK_f,0,0,0,0,4,0,13,0,6,21
16,Feather,AK_f,418,0,0,9,12,0,0,40,0,0,Feather,AK_f,866,0,0,9,0,0,0,0,6,7
7,Feather,AK_f,0,0,39,5,0,5,24,0,0,0,Feather,AK_f,0,0,0,9,15,15,0,0,0,7
8,Feather,AK_f,717,0,16,0,0,0,0,40,0,16,Feather,AK_f,418,0,37,0,10,0,0,0,7,0
384,Feather,AK_f,568,0,19,0,0,12,0,0,14,0,Feather,AK_f,568,0,19,4,0,0,0,0,0,29
3,Feather,AK_f,269,0,60,0,0,0,10,0,7,0,Feather,AK_f,598,0,32,0,14,0,0,0,7,0
0,Feather,AK_f,0,0,23,0,0,0,11,82,0,5,Feather,AK_f,0,0,21,0,0,0,17,56,3,0
17,Feather,AK_f,478,0,0,10,0,13,0,0,6,0,Feather,AK_f,0,0,0,9,0,12,12,0,0,13
3,Feather,AK_f,0,0,21,0,9,17,0,0,0,13,Feather,AK_f,0,0,39,0,6,14,0,0,9,0
3,Feather,AK_f,0,0,74,0,8,0,5,0,4,0,Feather,AK_f,478,0,16,0,0,0,0,0,9,13
4,Feather,AK_f,269,0,0,0,0,0,22,58,3,0,Feather,AK_f,538,0,42,6,0,0,0,0,10,0
0,Feather,AK_f,807,0,32,0,0,0,5,44,0,0,Feather,AK_f,0,0,39,0,16,0,10,23,0,0
21,Feather,AK_f,448,0,0,11,0,17,0,0,0,14,Feather,AK_f,598,0,32,0,0,0,0,0,7,12
2,Feather,AK_f,807,0,0,11,0,0,0,16,6,0,Feather,AK_f,269,0,0,0,0,13,16,0,7,0
6,Feather,AK_f,299,0,0,0,4,12,21,0,0,0,Feather,AK_f,837,0,0,0,0,0,0,61,4,13
7,Feather,AK_f,209,0,44,0,0,0,23,37,0,0,Feather,AK_f,717,0,56,0,5,0,0,0,4,0
9,Feather,AK_f,836,0,0,0,10,0,0,33,0,6,Feather,AK_f,0,0,32,0,0,7,18,0,0,14
0,Feather,AK_f,209,0,60,0,0,0,10,0,6,0,Feather,AK_f,687,0,0,5,0,14,0,0,7,0
14,Feather,AK_f,0,0,39,4,0,20,0,0,0,20,Feather,AK_f,209,0,23,0,0,0,5,0,17,0
4,Feather,AK_f,269,0,16,0,0,20,23,0,0,0,Feather,AK_f,598,0,0,10,0,0,0,16,11,0
8,Feather,AK_f,0,0,0,10,0,12,0,40,7,0,Feather,AK_f,209,0,0,23,5,0,0,0,0,16
28,Feather,AK_f,0,0,0,10,0,13,5,0,0,20,Feather,AK_f,0,0,35,0,12,7,0,0,9,0
18,Feather,AK_f,0,0,88,0,5,5,0,0,0,18,Feather,AK_f,0,0,0,15,0,0,0,40,3,17
14,Feather,AK_f,0,0,37,0,6,0,10,0,11,0,Feather,AK_f,0,0,0,4,0,0,0,21,3,44
16,Feather,AK_f,239,0,23,0,13,0,17,0,0,0,Feather,AK_f,0,0,0,6,13,0,0,19,13,0
12,Feather,AK_f,807,0,37,0,0,0,11,40,0,0,Feather,AK_f,598,0,0,0,10,20,5,0,0,0
6,Feather,AK_f,478,0,39,0,0,0,0,21,10,0,Feather,AK_f,0,0,0,9,0,0,10,0,14,7
